"","Localisation","HumanName","BrainRegion"
"55518","Synaptosome","SNRPD1","Hippocampus"
"55519","Synaptosome","DECR1","Hippocampus"
"55520","Synaptosome","PITPNA","Hippocampus"
"55521","Synaptosome","DLG4","Hippocampus"
"55522","Synaptosome","TMED9","Hippocampus"
"55523","Synaptosome","CDH2","Hippocampus"
"55524","Synaptosome","PSMC3","Hippocampus"
"55525","Synaptosome","CBR3","Hippocampus"
"55526","Synaptosome","PRRT3","Hippocampus"
"55527","Synaptosome","HADH","Hippocampus"
"55528","Synaptosome","FN3KRP","Hippocampus"
"55529","Synaptosome","KCTD16","Hippocampus"
"55530","Synaptosome","DCLK1","Hippocampus"
"55531","Synaptosome","APOE","Hippocampus"
"55532","Synaptosome","PSMD3","Hippocampus"
"55533","Synaptosome","HSPB1","Hippocampus"
"55534","Synaptosome","DLG1","Hippocampus"
"55535","Synaptosome","DDB1","Hippocampus"
"55536","Synaptosome","CNDP2","Hippocampus"
"55537","Synaptosome","MTX2","Hippocampus"
"55538","Synaptosome","WDR37","Hippocampus"
"55539","Synaptosome","CCT6A","Hippocampus"
"55540","Synaptosome","SCRN1","Hippocampus"
"55541","Synaptosome","LANCL1","Hippocampus"
"55542","Synaptosome","BCL2L13","Hippocampus"
"55543","Synaptosome","PSMA4","Hippocampus"
"55544","Synaptosome","ACAD8","Hippocampus"
"55545","Synaptosome","ATP5J2","Hippocampus"
"55546","Synaptosome","NDUFV3","Hippocampus"
"55547","Synaptosome","PRODH","Hippocampus"
"55548","Synaptosome","LGALSL","Hippocampus"
"55549","Synaptosome","SEC13","Hippocampus"
"55550","Synaptosome","TPM4","Hippocampus"
"55551","Synaptosome","YWHAZ","Hippocampus"
"55552","Synaptosome","PADI2","Hippocampus"
"55553","Synaptosome","CLTA","Hippocampus"
"55554","Synaptosome","RAB35","Hippocampus"
"55555","Synaptosome","UBE2V1","Hippocampus"
"55556","Synaptosome","AP2A2","Hippocampus"
"55557","Synaptosome","COX5B","Hippocampus"
"55558","Synaptosome","PRKRA","Hippocampus"
"55559","Synaptosome","RAPGEF2","Hippocampus"
"55560","Synaptosome","MGLL","Hippocampus"
"55561","Synaptosome","CTTNBP2","Hippocampus"
"55562","Synaptosome","SLC25A20","Hippocampus"
"55563","Synaptosome","SARS2","Hippocampus"
"55564","Synaptosome","HNRNPC","Hippocampus"
"55565","Synaptosome","CSNK2A1","Hippocampus"
"55566","Synaptosome","VPS45","Hippocampus"
"55567","Synaptosome","BTBD8","Hippocampus"
"55568","Synaptosome","LONP1","Hippocampus"
"55569","Synaptosome","GABARAPL2","Hippocampus"
"55570","Synaptosome","PAM","Hippocampus"
"55571","Synaptosome","CKB","Hippocampus"
"55572","Synaptosome","SHTN1","Hippocampus"
"55573","Synaptosome","SPECC1","Hippocampus"
"55574","Synaptosome","PALM","Hippocampus"
"55575","Synaptosome","NPEPPS","Hippocampus"
"55576","Synaptosome","UCHL1","Hippocampus"
"55577","Synaptosome","DCTN2","Hippocampus"
"55578","Synaptosome","RAB3C","Hippocampus"
"55579","Synaptosome","ANK3","Hippocampus"
"55580","Synaptosome","UQCRC1","Hippocampus"
"55581","Synaptosome","CRIP2","Hippocampus"
"55582","Synaptosome","PLEC","Hippocampus"
"55583","Synaptosome","STAT1","Hippocampus"
"55584","Synaptosome","PSMD7","Hippocampus"
"55585","Synaptosome","DPYSL4","Hippocampus"
"55586","Synaptosome","CKMT1A","Hippocampus"
"55587","Synaptosome","ENDOD1","Hippocampus"
"55588","Synaptosome","MARCKSL1","Hippocampus"
"55589","Synaptosome","AMPH","Hippocampus"
"55590","Synaptosome","BCAS3","Hippocampus"
"55591","Synaptosome","VPS18","Hippocampus"
"55592","Synaptosome","CYTH3","Hippocampus"
"55593","Synaptosome","ATP5MPL","Hippocampus"
"55594","Synaptosome","PDE1A","Hippocampus"
"55595","Synaptosome","CISD1","Hippocampus"
"55596","Synaptosome","PSMC5","Hippocampus"
"55597","Synaptosome","TMEM126A","Hippocampus"
"55598","Synaptosome","CLASP2","Hippocampus"
"55599","Synaptosome","MAP1B","Hippocampus"
"55600","Synaptosome","UBASH3B","Hippocampus"
"55601","Synaptosome","NAPB","Hippocampus"
"55602","Synaptosome","LIMK1","Hippocampus"
"55603","Synaptosome","TWF1","Hippocampus"
"55604","Synaptosome","PYGB","Hippocampus"
"55605","Synaptosome","ETFA","Hippocampus"
"55606","Synaptosome","TOM1","Hippocampus"
"55607","Synaptosome","NDUFB9","Hippocampus"
"55608","Synaptosome","CRTC1","Hippocampus"
"55609","Synaptosome","GTPBP1","Hippocampus"
"55610","Synaptosome","ARL3","Hippocampus"
"55611","Synaptosome","CDC42BPB","Hippocampus"
"55612","Synaptosome","STK38L","Hippocampus"
"55613","Synaptosome","MFN2","Hippocampus"
"55614","Synaptosome","ASRGL1","Hippocampus"
"55615","Synaptosome","MAP4","Hippocampus"
"55616","Synaptosome","ABI2","Hippocampus"
"55617","Synaptosome","PPP6C","Hippocampus"
"55618","Synaptosome","PICK1","Hippocampus"
"55619","Synaptosome","CHMP4B","Hippocampus"
"55620","Synaptosome","CCT7","Hippocampus"
"55621","Synaptosome","LAMTOR1","Hippocampus"
"55622","Synaptosome","ATL2","Hippocampus"
"55623","Synaptosome","KIF5B","Hippocampus"
"55624","Synaptosome","STIP1","Hippocampus"
"55625","Synaptosome","PROSC","Hippocampus"
"55626","Synaptosome","SEC31A","Hippocampus"
"55627","Synaptosome","ADGRL1","Hippocampus"
"55628","Synaptosome","VIM","Hippocampus"
"55629","Synaptosome","HAPLN1","Hippocampus"
"55630","Synaptosome","LIN7A","Hippocampus"
"55631","Synaptosome","LYSMD1","Hippocampus"
"55632","Synaptosome","TMOD2","Hippocampus"
"55633","Synaptosome","GUCY1A2","Hippocampus"
"55634","Synaptosome","ST13","Hippocampus"
"55635","Synaptosome","RRBP1","Hippocampus"
"55636","Synaptosome","ALDH5A1","Hippocampus"
"55637","Synaptosome","HSPA2","Hippocampus"
"55638","Synaptosome","PTPRN","Hippocampus"
"55639","Synaptosome","PACSIN1","Hippocampus"
"55640","Synaptosome","DUT","Hippocampus"
"55641","Synaptosome","KIF1A","Hippocampus"
"55642","Synaptosome","PRKAB2","Hippocampus"
"55643","Synaptosome","PRDX1","Hippocampus"
"55644","Synaptosome","NCAM2","Hippocampus"
"55645","Synaptosome","MARCKS","Hippocampus"
"55646","Synaptosome","IARS2","Hippocampus"
"55647","Synaptosome","STK32C","Hippocampus"
"55648","Synaptosome","SRP14","Hippocampus"
"55649","Synaptosome","SLC25A4","Hippocampus"
"55650","Synaptosome","VPS11","Hippocampus"
"55651","Synaptosome","BRSK1","Hippocampus"
"55652","Synaptosome","DPYSL5","Hippocampus"
"55653","Synaptosome","PRKACB","Hippocampus"
"55654","Synaptosome","CAND2","Hippocampus"
"55655","Synaptosome","GRIA4","Hippocampus"
"55656","Synaptosome","HRSP12","Hippocampus"
"55657","Synaptosome","CYB5R3","Hippocampus"
"55658","Synaptosome","ALDH1A1","Hippocampus"
"55659","Synaptosome","SYT1","Hippocampus"
"55660","Synaptosome","NSFL1C","Hippocampus"
"55661","Synaptosome","PACS1","Hippocampus"
"55662","Synaptosome","RALA","Hippocampus"
"55663","Synaptosome","BAIAP2","Hippocampus"
"55664","Synaptosome","PICALM","Hippocampus"
"55665","Synaptosome","TWF2","Hippocampus"
"55666","Synaptosome","CACNB3","Hippocampus"
"55667","Synaptosome","PKM","Hippocampus"
"55668","Synaptosome","C1orf198","Hippocampus"
"55669","Synaptosome","OLFM1","Hippocampus"
"55670","Synaptosome","CAMK4","Hippocampus"
"55671","Synaptosome","VDAC3","Hippocampus"
"55672","Synaptosome","GRHPR","Hippocampus"
"55673","Synaptosome","RAB21","Hippocampus"
"55674","Synaptosome","NRXN3","Hippocampus"
"55675","Synaptosome","BSN","Hippocampus"
"55676","Synaptosome","NUMB","Hippocampus"
"55677","Synaptosome","NDEL1","Hippocampus"
"55678","Synaptosome","BAG6","Hippocampus"
"55679","Synaptosome","PSMA5","Hippocampus"
"55680","Synaptosome","MAP1A","Hippocampus"
"55681","Synaptosome","SYNGR3","Hippocampus"
"55682","Synaptosome","TRIM2","Hippocampus"
"55683","Synaptosome","TPI1","Hippocampus"
"55684","Synaptosome","CHL1","Hippocampus"
"55685","Synaptosome","PSMB5","Hippocampus"
"55686","Synaptosome","SERPINA3","Hippocampus"
"55687","Synaptosome","NIPSNAP1","Hippocampus"
"55688","Synaptosome","ARHGAP39","Hippocampus"
"55689","Synaptosome","YWHAE","Hippocampus"
"55690","Synaptosome","MIF","Hippocampus"
"55691","Synaptosome","PPFIA3","Hippocampus"
"55692","Synaptosome","FAM213A","Hippocampus"
"55693","Synaptosome","PDCD6IP","Hippocampus"
"55694","Synaptosome","PTPN23","Hippocampus"
"55695","Synaptosome","ACADM","Hippocampus"
"55696","Synaptosome","ARHGEF2","Hippocampus"
"55697","Synaptosome","BRSK2","Hippocampus"
"55698","Synaptosome","CANX","Hippocampus"
"55699","Synaptosome","HNRNPA3","Hippocampus"
"55700","Synaptosome","MRPS36","Hippocampus"
"55701","Synaptosome","CUL5","Hippocampus"
"55702","Synaptosome","STRAP","Hippocampus"
"55703","Synaptosome","SLC25A3","Hippocampus"
"55704","Synaptosome","MAPK8IP1","Hippocampus"
"55705","Synaptosome","SBF1","Hippocampus"
"55706","Synaptosome","ARRB1","Hippocampus"
"55707","Synaptosome","DYNLRB1","Hippocampus"
"55708","Synaptosome","AKR7A2","Hippocampus"
"55709","Synaptosome","NDUFS4","Hippocampus"
"55710","Synaptosome","NFASC","Hippocampus"
"55711","Synaptosome","TACC1","Hippocampus"
"55712","Synaptosome","HSPA12A","Hippocampus"
"55713","Synaptosome","DYNC1I1","Hippocampus"
"55714","Synaptosome","SYNPO","Hippocampus"
"55715","Synaptosome","RAB5B","Hippocampus"
"55716","Synaptosome","MFF","Hippocampus"
"55717","Synaptosome","GGT7","Hippocampus"
"55718","Synaptosome","KBTBD11","Hippocampus"
"55719","Synaptosome","NDUFS2","Hippocampus"
"55720","Synaptosome","PABPC4","Hippocampus"
"55721","Synaptosome","ERLIN2","Hippocampus"
"55722","Synaptosome","SPTBN2","Hippocampus"
"55723","Synaptosome","CDC42","Hippocampus"
"55724","Synaptosome","NAPA","Hippocampus"
"55725","Synaptosome","USMG5","Hippocampus"
"55726","Synaptosome","RALGAPA1","Hippocampus"
"55727","Synaptosome","PLP1","Hippocampus"
"55728","Synaptosome","DGKB","Hippocampus"
"55729","Synaptosome","RAF1","Hippocampus"
"55730","Synaptosome","PPP1R7","Hippocampus"
"55731","Synaptosome","CAPZA1","Hippocampus"
"55732","Synaptosome","RAB18","Hippocampus"
"55733","Synaptosome","HSPA8","Hippocampus"
"55734","Synaptosome","CAPZA2","Hippocampus"
"55735","Synaptosome","VDAC2","Hippocampus"
"55736","Synaptosome","MARK1","Hippocampus"
"55737","Synaptosome","DDX1","Hippocampus"
"55738","Synaptosome","SLC1A3","Hippocampus"
"55739","Synaptosome","ACP1","Hippocampus"
"55740","Synaptosome","09-Sep","Hippocampus"
"55741","Synaptosome","ITGB8","Hippocampus"
"55742","Synaptosome","KCNA2","Hippocampus"
"55743","Synaptosome","CADM4","Hippocampus"
"55744","Synaptosome","SNAP25","Hippocampus"
"55745","Synaptosome","ASNA1","Hippocampus"
"55746","Synaptosome","AK5","Hippocampus"
"55747","Synaptosome","ACTR3B","Hippocampus"
"55748","Synaptosome","ATP8A1","Hippocampus"
"55749","Synaptosome","S100B","Hippocampus"
"55750","Synaptosome","WARS","Hippocampus"
"55751","Synaptosome","SYNJ2BP","Hippocampus"
"55752","Synaptosome","DYNLL2","Hippocampus"
"55753","Synaptosome","TRAP1","Hippocampus"
"55754","Synaptosome","CAMK2D","Hippocampus"
"55755","Synaptosome","SLC4A4","Hippocampus"
"55756","Synaptosome","MPST","Hippocampus"
"55757","Synaptosome","RAB10","Hippocampus"
"55758","Synaptosome","ATP5MG","Hippocampus"
"55759","Synaptosome","RAB1B","Hippocampus"
"55760","Synaptosome","ATP6V1C1","Hippocampus"
"55761","Synaptosome","ARHGEF12","Hippocampus"
"55762","Synaptosome","TPPP3","Hippocampus"
"55763","Synaptosome","ASAP1","Hippocampus"
"55764","Synaptosome","FRRS1L","Hippocampus"
"55765","Synaptosome","PPME1","Hippocampus"
"55766","Synaptosome","HSDL2","Hippocampus"
"55767","Synaptosome","TRIM32","Hippocampus"
"55768","Synaptosome","SGIP1","Hippocampus"
"55769","Synaptosome","HMOX2","Hippocampus"
"55770","Synaptosome","NEFH","Hippocampus"
"55771","Synaptosome","CTNNB1","Hippocampus"
"55772","Synaptosome","MPP6","Hippocampus"
"55773","Synaptosome","CEP170B","Hippocampus"
"55774","Synaptosome","ALDOC","Hippocampus"
"55775","Synaptosome","ROGDI","Hippocampus"
"55776","Synaptosome","MTMR2","Hippocampus"
"55777","Synaptosome","LINGO1","Hippocampus"
"55778","Synaptosome","PLXNA4","Hippocampus"
"55779","Synaptosome","PURA","Hippocampus"
"55780","Synaptosome","C1QC","Hippocampus"
"55781","Synaptosome","RAB5C","Hippocampus"
"55782","Synaptosome","PAFAH1B1","Hippocampus"
"55783","Synaptosome","ATP5PO","Hippocampus"
"55784","Synaptosome","ARMC1","Hippocampus"
"55785","Synaptosome","FKBP1A","Hippocampus"
"55786","Synaptosome","TMEM30A","Hippocampus"
"55787","Synaptosome","ATP1B1","Hippocampus"
"55788","Synaptosome","DIRAS1","Hippocampus"
"55789","Synaptosome","SHMT2","Hippocampus"
"55790","Synaptosome","SYT7","Hippocampus"
"55791","Synaptosome","VARS","Hippocampus"
"55792","Synaptosome","HNRNPA2B1","Hippocampus"
"55793","Synaptosome","DAAM2","Hippocampus"
"55794","Synaptosome","ACSBG1","Hippocampus"
"55795","Synaptosome","ABCD3","Hippocampus"
"55796","Synaptosome","AGL","Hippocampus"
"55797","Synaptosome","PLEKHA6","Hippocampus"
"55798","Synaptosome","GNAO1","Hippocampus"
"55799","Synaptosome","ACTB","Hippocampus"
"55800","Synaptosome","NKIRAS1","Hippocampus"
"55801","Synaptosome","PBXIP1","Hippocampus"
"55802","Synaptosome","CSE1L","Hippocampus"
"55803","Synaptosome","HNRNPA1","Hippocampus"
"55804","Synaptosome","ATP5B","Hippocampus"
"55805","Synaptosome","HSPA4L","Hippocampus"
"55806","Synaptosome","HSP90B1","Hippocampus"
"55807","Synaptosome","RAP2A","Hippocampus"
"55808","Synaptosome","PLCG1","Hippocampus"
"55809","Synaptosome","GPM6A","Hippocampus"
"55810","Synaptosome","PPID","Hippocampus"
"55811","Synaptosome","MSN","Hippocampus"
"55812","Synaptosome","02-Sep","Hippocampus"
"55813","Synaptosome","PPP2R5E","Hippocampus"
"55814","Synaptosome","03-Sep","Hippocampus"
"55815","Synaptosome","CDC42EP4","Hippocampus"
"55816","Synaptosome","CAND1","Hippocampus"
"55817","Synaptosome","RIN1","Hippocampus"
"55818","Synaptosome","SV2B","Hippocampus"
"55819","Synaptosome","ERC2","Hippocampus"
"55820","Synaptosome","CYB5R1","Hippocampus"
"55821","Synaptosome","MYL6B","Hippocampus"
"55822","Synaptosome","CA1","Hippocampus"
"55823","Synaptosome","SYN1","Hippocampus"
"55824","Synaptosome","UBC","Hippocampus"
"55825","Synaptosome","BLVRA","Hippocampus"
"55826","Synaptosome","DBN1","Hippocampus"
"55827","Synaptosome","ACAA2","Hippocampus"
"55828","Synaptosome","ETFB","Hippocampus"
"55829","Synaptosome","VPS26A","Hippocampus"
"55830","Synaptosome","GDAP1","Hippocampus"
"55831","Synaptosome","SH3KBP1","Hippocampus"
"55832","Synaptosome","CBR1","Hippocampus"
"55833","Synaptosome","MTOR","Hippocampus"
"55834","Synaptosome","PTRH2","Hippocampus"
"55835","Synaptosome","AP3B1","Hippocampus"
"55836","Synaptosome","GNB1","Hippocampus"
"55837","Synaptosome","AQP4","Hippocampus"
"55838","Synaptosome","PIP5K1C","Hippocampus"
"55839","Synaptosome","SYNGR1","Hippocampus"
"55840","Synaptosome","GNAZ","Hippocampus"
"55841","Synaptosome","HADHB","Hippocampus"
"55842","Synaptosome","GJA1","Hippocampus"
"55843","Synaptosome","SNX1","Hippocampus"
"55844","Synaptosome","KCNAB2","Hippocampus"
"55845","Synaptosome","VCPIP1","Hippocampus"
"55846","Synaptosome","PRDX6","Hippocampus"
"55847","Synaptosome","RAP1A","Hippocampus"
"55848","Synaptosome","ADGRL3","Hippocampus"
"55849","Synaptosome","NCAM1","Hippocampus"
"55850","Synaptosome","SRC","Hippocampus"
"55851","Synaptosome","ESYT1","Hippocampus"
"55852","Synaptosome","NYAP2","Hippocampus"
"55853","Synaptosome","CACNA2D2","Hippocampus"
"55854","Synaptosome","SULT4A1","Hippocampus"
"55855","Synaptosome","HNRNPD","Hippocampus"
"55856","Synaptosome","LGI3","Hippocampus"
"55857","Synaptosome","EPRS","Hippocampus"
"55858","Synaptosome","RPN1","Hippocampus"
"55859","Synaptosome","MARK3","Hippocampus"
"55860","Synaptosome","PRKCE","Hippocampus"
"55861","Synaptosome","PABPC1","Hippocampus"
"55862","Synaptosome","MAPRE2","Hippocampus"
"55863","Synaptosome","ATP6V1H","Hippocampus"
"55864","Synaptosome","MADD","Hippocampus"
"55865","Synaptosome","GSTK1","Hippocampus"
"55866","Synaptosome","EZR","Hippocampus"
"55867","Synaptosome","RPS16","Hippocampus"
"55868","Synaptosome","FABP3","Hippocampus"
"55869","Synaptosome","EPHA4","Hippocampus"
"55870","Synaptosome","GSTO1","Hippocampus"
"55871","Synaptosome","MTPN","Hippocampus"
"55872","Synaptosome","LARS2","Hippocampus"
"55873","Synaptosome","NPTXR","Hippocampus"
"55874","Synaptosome","PCMT1","Hippocampus"
"55875","Synaptosome","TXN","Hippocampus"
"55876","Synaptosome","ICA1","Hippocampus"
"55877","Synaptosome","ATP5A1","Hippocampus"
"55878","Synaptosome","LRRC57","Hippocampus"
"55879","Synaptosome","DDX3X","Hippocampus"
"55880","Synaptosome","UBE2N","Hippocampus"
"55881","Synaptosome","CPNE6","Hippocampus"
"55882","Synaptosome","LPCAT4","Hippocampus"
"55883","Synaptosome","SNAP29","Hippocampus"
"55884","Synaptosome","GPM6B","Hippocampus"
"55885","Synaptosome","EEF1A2","Hippocampus"
"55886","Synaptosome","SCN1A","Hippocampus"
"55887","Synaptosome","HSPD1","Hippocampus"
"55888","Synaptosome","ALDH7A1","Hippocampus"
"55889","Synaptosome","FHL1","Hippocampus"
"55890","Synaptosome","SORBS1","Hippocampus"
"55891","Synaptosome","MAGI3","Hippocampus"
"55892","Synaptosome","CHMP2B","Hippocampus"
"55893","Synaptosome","SLC25A13","Hippocampus"
"55894","Synaptosome","PGAM5","Hippocampus"
"55895","Synaptosome","PPP2R5D","Hippocampus"
"55896","Synaptosome","UBE3C","Hippocampus"
"55897","Synaptosome","LIMCH1","Hippocampus"
"55898","Synaptosome","CSDE1","Hippocampus"
"55899","Synaptosome","MTX3","Hippocampus"
"55900","Synaptosome","AK4","Hippocampus"
"55901","Synaptosome","DNM1L","Hippocampus"
"55902","Synaptosome","RBMX","Hippocampus"
"55903","Synaptosome","CYFIP1","Hippocampus"
"55904","Synaptosome","AHCYL1","Hippocampus"
"55905","Synaptosome","ALDH1L1","Hippocampus"
"55906","Synaptosome","PTK2","Hippocampus"
"55907","Synaptosome","GDA","Hippocampus"
"55908","Synaptosome","CAMK2G","Hippocampus"
"55909","Synaptosome","GDI1","Hippocampus"
"55910","Synaptosome","PITPNM2","Hippocampus"
"55911","Synaptosome","RAB1A","Hippocampus"
"55912","Synaptosome","WASF3","Hippocampus"
"55913","Synaptosome","TBK1","Hippocampus"
"55914","Synaptosome","ARPC3","Hippocampus"
"55915","Synaptosome","CYB5B","Hippocampus"
"55916","Synaptosome","MACF1","Hippocampus"
"55917","Synaptosome","CTNND2","Hippocampus"
"55918","Synaptosome","MOG","Hippocampus"
"55919","Synaptosome","QARS","Hippocampus"
"55920","Synaptosome","OPA1","Hippocampus"
"55921","Synaptosome","MECR","Hippocampus"
"55922","Synaptosome","PA2G4","Hippocampus"
"55923","Synaptosome","ATCAY","Hippocampus"
"55924","Synaptosome","IQSEC1","Hippocampus"
"55925","Synaptosome","FKBP8","Hippocampus"
"55926","Synaptosome","SHC3","Hippocampus"
"55927","Synaptosome","CLSTN1","Hippocampus"
"55928","Synaptosome","YARS","Hippocampus"
"55929","Synaptosome","SDR39U1","Hippocampus"
"55930","Synaptosome","KIF2A","Hippocampus"
"55931","Synaptosome","GARS","Hippocampus"
"55932","Synaptosome","MPP2","Hippocampus"
"55933","Synaptosome","PSMA2","Hippocampus"
"55934","Synaptosome","CYC1","Hippocampus"
"55935","Synaptosome","TKT","Hippocampus"
"55936","Synaptosome","USP14","Hippocampus"
"55937","Synaptosome","ARHGEF11","Hippocampus"
"55938","Synaptosome","PPIA","Hippocampus"
"55939","Synaptosome","EPB41L3","Hippocampus"
"55940","Synaptosome","AGAP3","Hippocampus"
"55941","Synaptosome","MARS","Hippocampus"
"55942","Synaptosome","CASK","Hippocampus"
"55943","Synaptosome","DTNA","Hippocampus"
"55944","Synaptosome","TLN1","Hippocampus"
"55945","Synaptosome","TUBA1A","Hippocampus"
"55946","Synaptosome","PDIA6","Hippocampus"
"55947","Synaptosome","CCT8","Hippocampus"
"55948","Synaptosome","SSBP1","Hippocampus"
"55949","Synaptosome","SNX12","Hippocampus"
"55950","Synaptosome","DNAJA4","Hippocampus"
"55951","Synaptosome","SLC2A1","Hippocampus"
"55952","Synaptosome","LIPE","Hippocampus"
"55953","Synaptosome","PPP2R2A","Hippocampus"
"55954","Synaptosome","PPP2R5C","Hippocampus"
"55955","Synaptosome","ATP2B2","Hippocampus"
"55956","Synaptosome","PFKM","Hippocampus"
"55957","Synaptosome","PPP1R12A","Hippocampus"
"55958","Synaptosome","PPP1R21","Hippocampus"
"55959","Synaptosome","PPP3CB","Hippocampus"
"55960","Synaptosome","TMEM11","Hippocampus"
"55961","Synaptosome","NCAN","Hippocampus"
"55962","Synaptosome","CTBP1","Hippocampus"
"55963","Synaptosome","DNAJC5","Hippocampus"
"55964","Synaptosome","FMNL2","Hippocampus"
"55965","Synaptosome","UPF1","Hippocampus"
"55966","Synaptosome","SH3GL1","Hippocampus"
"55967","Synaptosome","GOT1","Hippocampus"
"55968","Synaptosome","H1-2","Hippocampus"
"55969","Synaptosome","PTPRN2","Hippocampus"
"55970","Synaptosome","GNA11","Hippocampus"
"55971","Synaptosome","SLC9A3R2","Hippocampus"
"55972","Synaptosome","FH","Hippocampus"
"55973","Synaptosome","ENO1","Hippocampus"
"55974","Synaptosome","ATP2B4","Hippocampus"
