"SUID","edgeType_all_genes","interaction","name","selected","shared interaction","shared name"
"1586752","black","pp","8104 (pp) 34613","false","pp","8104 (pp) 34613"
"1586753","black","pp","2700 (pp) 2637","false","pp","2700 (pp) 2637"
"1586754","black","pp","51649 (pp) 46907","false","pp","51649 (pp) 46907"
"1586755","black","pp","35467 (pp) 10741","false","pp","35467 (pp) 10741"
"1586756","black","pp","10953 (pp) 10755","false","pp","10953 (pp) 10755"
"1586757","black","pp","2682 (pp) 50776","false","pp","2682 (pp) 50776"
"1586758","black","pp","48518 (pp) 9893","false","pp","48518 (pp) 9893"
"1586759","black","pp","35148 (pp) 60605","false","pp","35148 (pp) 60605"
"1586760","black","pp","10498 (pp) 43161","false","pp","10498 (pp) 43161"
"1586761","black","pp","9126 (pp) 9128","false","pp","9126 (pp) 9128"
"1586762","black","pp","51173 (pp) 33240","false","pp","51173 (pp) 33240"
"1586763","black","pp","44281 (pp) 6066","false","pp","44281 (pp) 6066"
"1586764","black","pp","31047 (pp) 70918","false","pp","31047 (pp) 70918"
"1586765","black","pp","48856 (pp) 2088","false","pp","48856 (pp) 2088"
"1586766","black","pp","22408 (pp) 34111","false","pp","22408 (pp) 34111"
"1586768","black","pp","51707 (pp) 9615","false","pp","51707 (pp) 9615"
"1586769","black","pp","22415 (pp) 19048","false","pp","22415 (pp) 19048"
"1586770","black","pp","43086 (pp) 51354","false","pp","43086 (pp) 51354"
"1586771","black","pp","32501 (pp) 50878","false","pp","32501 (pp) 50878"
"1586772","black","pp","51049 (pp) 51223","false","pp","51049 (pp) 51223"
"1586774","black","pp","10033 (pp) 51597","false","pp","10033 (pp) 51597"
"1586775","black","pp","44237 (pp) 46950","false","pp","44237 (pp) 46950"
"1586776","black","pp","5996 (pp) 19318","false","pp","5996 (pp) 19318"
"1586777","black","pp","51129 (pp) 10639","false","pp","51129 (pp) 10639"
"1586779","black","pp","10522 (pp) 51279","false","pp","10522 (pp) 51279"
"1586781","black","pp","70661 (pp) 32943","false","pp","70661 (pp) 32943"
"1586782","black","pp","30155 (pp) 45785","false","pp","30155 (pp) 45785"
"1586784","black","pp","10033 (pp) 14070","false","pp","10033 (pp) 14070"
"1586785","black","pp","48145 (pp) 48146","false","pp","48145 (pp) 48146"
"1586786","black","pp","42127 (pp) 70663","false","pp","42127 (pp) 70663"
"1586787","black","pp","71310 (pp) 71359","false","pp","71310 (pp) 71359"
"1586788","black","pp","50789 (pp) 48519","false","pp","50789 (pp) 48519"
"1586789","black","pp","43068 (pp) 43065","false","pp","43068 (pp) 43065"
"1586790","black","pp","42110 (pp) 2286","false","pp","42110 (pp) 2286"
"1586791","black","pp","16051 (pp) 34637","false","pp","16051 (pp) 34637"
"1586792","black","pp","44249 (pp) 34637","false","pp","44249 (pp) 34637"
"1586793","black","pp","7015 (pp) 8154","false","pp","7015 (pp) 8154"
"1586794","black","pp","19752 (pp) 46394","false","pp","19752 (pp) 46394"
"1586795","black","pp","61041 (pp) 30193","false","pp","61041 (pp) 30193"
"1586796","black","pp","6084 (pp) 19442","false","pp","6084 (pp) 19442"
"1586797","black","pp","44237 (pp) 44249","false","pp","44237 (pp) 44249"
"1586798","black","pp","43487 (pp) 43489","false","pp","43487 (pp) 43489"
"1586799","black","pp","43010 (pp) 2088","false","pp","43010 (pp) 2088"
"1586800","black","pp","8152 (pp) 42440","false","pp","8152 (pp) 42440"
"1586801","black","pp","50688 (pp) 50687","false","pp","50688 (pp) 50687"
"1586802","black","pp","18346 (pp) 18348","false","pp","18346 (pp) 18348"
"1586803","black","pp","40017 (pp) 50921","false","pp","40017 (pp) 50921"
"1586804","black","pp","7548 (pp) 45137","false","pp","7548 (pp) 45137"
"1586805","black","pp","9069 (pp) 9070","false","pp","9069 (pp) 9070"
"1586806","black","pp","48646 (pp) 35148","false","pp","48646 (pp) 35148"
"1586807","black","pp","2688 (pp) 60753","false","pp","2688 (pp) 60753"
"1586808","black","pp","32501 (pp) 48609","false","pp","32501 (pp) 48609"
"1586809","black","pp","2690 (pp) 60754","false","pp","2690 (pp) 60754"
"1586810","black","pp","70663 (pp) 32944","false","pp","70663 (pp) 32944"
"1586811","black","pp","10638 (pp) 51495","false","pp","10638 (pp) 51495"
"1586812","black","pp","50870 (pp) 42102","false","pp","50870 (pp) 42102"
"1586813","black","pp","42060 (pp) 7596","false","pp","42060 (pp) 7596"
"1586814","black","pp","43487 (pp) 43488","false","pp","43487 (pp) 43488"
"1586815","black","pp","51046 (pp) 50708","false","pp","51046 (pp) 50708"
"1586816","black","pp","51960 (pp) 50767","false","pp","51960 (pp) 50767"
"1586817","black","pp","33559 (pp) 6690","false","pp","33559 (pp) 6690"
"1586818","black","pp","6779 (pp) 6783","false","pp","6779 (pp) 6783"
"1586820","black","pp","9746 (pp) 9749","false","pp","9746 (pp) 9749"
"1586821","black","pp","9123 (pp) 9125","false","pp","9123 (pp) 9125"
"1586822","black","pp","9628 (pp) 9266","false","pp","9628 (pp) 9266"
"1586823","black","pp","1932 (pp) 10799","false","pp","1932 (pp) 10799"
"1586824","black","pp","50789 (pp) 32844","false","pp","50789 (pp) 32844"
"1586825","black","pp","46128 (pp) 46129","false","pp","46128 (pp) 46129"
"1586826","black","pp","51271 (pp) 30336","false","pp","51271 (pp) 30336"
"1586827","black","pp","19222 (pp) 9889","false","pp","19222 (pp) 9889"
"1586828","black","pp","48731 (pp) 7399","false","pp","48731 (pp) 7399"
"1586829","black","pp","51179 (pp) 51674","false","pp","51179 (pp) 51674"
"1586830","black","pp","44409 (pp) 30260","false","pp","44409 (pp) 30260"
"1586831","black","pp","50789 (pp) 51239","false","pp","50789 (pp) 51239"
"1586832","black","pp","1817 (pp) 1819","false","pp","1817 (pp) 1819"
"1586834","black","pp","8624 (pp) 8625","false","pp","8624 (pp) 8625"
"1586835","black","pp","43434 (pp) 32868","false","pp","43434 (pp) 32868"
"1586836","black","pp","6520 (pp) 9069","false","pp","6520 (pp) 9069"
"1586837","black","pp","3006 (pp) 7548","false","pp","3006 (pp) 7548"
"1586838","black","pp","50789 (pp) 48518","false","pp","50789 (pp) 48518"
"1586839","black","pp","10955 (pp) 10757","false","pp","10955 (pp) 10757"
"1586840","black","pp","2831 (pp) 50688","false","pp","2831 (pp) 50688"
"1586841","black","pp","9123 (pp) 9126","false","pp","9123 (pp) 9126"
"1586842","black","pp","31667 (pp) 7584","false","pp","31667 (pp) 7584"
"1586843","black","pp","32101 (pp) 30193","false","pp","32101 (pp) 30193"
"1586844","black","pp","51234 (pp) 51649","false","pp","51234 (pp) 51649"
"1586845","black","pp","48519 (pp) 51051","false","pp","48519 (pp) 51051"
"1586846","black","pp","32479 (pp) 32481","false","pp","32479 (pp) 32481"
"1586847","black","pp","43406 (pp) 187","false","pp","43406 (pp) 187"
"1586848","black","pp","19752 (pp) 46395","false","pp","19752 (pp) 46395"
"1586849","black","pp","9653 (pp) 48729","false","pp","9653 (pp) 48729"
"1586850","black","pp","44237 (pp) 44248","false","pp","44237 (pp) 44248"
"1586851","black","pp","44271 (pp) 33014","false","pp","44271 (pp) 33014"
