"SUID","adjustedPValue_All_genes","description_All_genes","N_All_genes","name","nn_All_genes","nodeFillColor_All_genes","nodeFontSize_All_genes","nodeSize_All_genes","nodeType_All_genes","pValue_All_genes","selected","shared name","X_All_genes","xx_All_genes"
"1578516","8.7307E-3","response to unfolded protein","14261","6986","66","2.05895175054419","14","6.0","ellipse","1.1135E-3","false","6986","565","9"
"1578518","2.3006E-2","regulation of protein tyrosine kinase activity","14261","61097","17","1.638160140940107","14","4.0","ellipse","3.8425E-3","false","61097","565","4"
"1578521","1.3321E-1","ubiquitin-dependent protein catabolic process","14261","6511","277","0.8754548635520623","14","8.246211251235321","ellipse","4.9617E-2","false","6511","565","17"
"1578522","3.7384E-3","proteasomal ubiquitin-dependent protein catabolic process","14261","43161","139","2.4273097441347247","14","7.745966692414834","ellipse","4.0496E-4","false","43161","565","15"
"1578524","1.1198E-1","regulation of myeloid leukocyte differentiation","14261","2761","47","0.9508454739303223","14","4.47213595499958","ellipse","3.7454E-2","false","2761","565","5"
"1578525","3.5919E-2","positive regulation of myeloid leukocyte differentiation","14261","2763","20","1.444670526371538","14","4.0","ellipse","7.1197E-3","false","2763","565","4"
"1578528","1.0918E-11","signaling","14261","23052","3123","10.961875618626753","14","28.21347195933177","ellipse","9.6126E-14","false","23052","565","199"
"1578530","3.1229E-7","regulation of response to external stimulus","14261","32101","191","6.505439135954461","14","10.392304845413264","ellipse","8.8322E-9","false","32101","565","27"
"1578531","1.0752E-5","regulation of chemotaxis","14261","50920","51","4.968493296307668","14","6.928203230275509","ellipse","5.1352E-7","false","50920","565","12"
"1578533","1.1502E-6","positive regulation of response to external stimulus","14261","32103","87","5.939225285102266","14","8.246211251235321","ellipse","4.3097E-8","false","32103","565","17"
"1578534","8.0867E-3","positive regulation of inflammatory response","14261","50729","41","2.092226841389049","14","5.291502622129181","ellipse","1.0270E-3","false","50729","565","7"
"1578536","1.8545E-2","regulation of inflammatory response","14261","50727","90","1.7317844420400206","14","6.324555320336759","ellipse","2.9192E-3","false","50727","565","10"
"1578537","7.8593E-2","regulation of acute inflammatory response","14261","2673","27","1.1046159695361053","14","4.0","ellipse","2.0740E-2","false","2673","565","4"
"1578539","8.7975E-4","macromolecule metabolic process","14261","43170","4012","3.0556421474282436","14","28.284271247461902","ellipse","7.4173E-5","false","43170","565","200"
"1578540","3.6077E-3","macromolecule modification","14261","43412","1605","2.442768774542524","14","18.973665961010276","ellipse","3.8406E-4","false","43412","565","90"
"1578542","6.2156E-1","reproductive process in a multicellular organism","14261","48609","511","0.2065150876391387","14","8.94427190999916","ellipse","5.5556E-1","false","48609","565","20"
"1578544","1.8661E-2","myeloid leukocyte activation","14261","2274","49","1.7290615280477322","14","5.291502622129181","ellipse","2.9874E-3","false","2274","565","7"
"1578546","9.6907E-5","regulation of cell adhesion","14261","30155","148","4.013645038643605","14","8.717797887081348","ellipse","6.1052E-6","false","30155","565","19"
"1578548","1.1168E-1","viral reproductive process","14261","22415","61","0.952019486700167","14","4.898979485566356","ellipse","3.3194E-2","false","22415","565","6"
"1578550","3.1513E-1","lipid metabolic process","14261","6629","833","0.5015095715515432","14","12.328828005937952","ellipse","2.0280E-1","false","6629","565","38"
"1578552","4.1247E-2","respiratory tube development","14261","30323","105","1.3846068573228327","14","6.324555320336759","ellipse","8.7083E-3","false","30323","565","10"
"1578554","3.5919E-2","carboxylic acid catabolic process","14261","46395","118","1.444670526371538","14","6.6332495807108","ellipse","7.1315E-3","false","46395","565","11"
"1578555","1.4937E-1","cellular amino acid catabolic process","14261","9063","70","0.8257433018114003","14","4.898979485566356","ellipse","5.8504E-2","false","9063","565","6"
"1578557","6.4018E-8","response to steroid hormone stimulus","14261","48545","225","7.193696817386774","14","11.135528725660043","ellipse","1.3152E-9","false","48545","565","31"
"1578559","8.9915E-8","positive regulation of apoptosis","14261","43065","442","7.04616660553376","14","13.564659966250536","ellipse","1.9672E-9","false","43065","565","46"
"1578560","2.1060E-5","activation of pro-apoptotic gene products","14261","8633","22","4.676533371179692","14","5.656854249492381","ellipse","1.1294E-6","false","8633","565","8"
"1578562","6.0304E-4","T cell homeostasis","14261","43029","18","3.2196517661442967","14","4.898979485566356","ellipse","4.6499E-5","false","43029","565","6"
"1578565","7.8593E-2","regulation of DNA recombination","14261","18","27","1.1046159695361053","14","4.0","ellipse","2.0740E-2","false","18","565","4"
"1578566","4.7077E-2","regulation of isotype switching","14261","45191","12","1.3271898873288617","14","3.4641016151377544","ellipse","1.0413E-2","false","45191","565","3"
"1578568","1.3353E-16","response to stimulus","14261","50896","3622","15.874432856776759","14","30.919249667480614","ellipse","2.8501E-19","false","50896","565","239"
"1578570","4.7077E-2","nucleobase biosynthetic process","14261","46112","12","1.3271898873288617","14","3.4641016151377544","ellipse","1.0413E-2","false","46112","565","3"
"1578571","1.8661E-2","purine base biosynthetic process","14261","9113","8","1.7290615280477322","14","3.4641016151377544","ellipse","2.9838E-3","false","9113","565","3"
"1578573","8.8753E-3","regulation of defense response to virus","14261","50688","21","2.051817809422434","14","4.47213595499958","ellipse","1.1509E-3","false","50688","565","5"
"1578574","2.5052E-2","regulation of defense response to virus by host","14261","50691","9","1.6011556160710776","14","3.4641016151377544","ellipse","4.3447E-3","false","50691","565","3"
"1578576","3.0827E-2","vesicle organization","14261","16050","55","1.5110724887954685","14","5.291502622129181","ellipse","5.7574E-3","false","16050","565","7"
"1578578","8.7951E-3","myeloid cell homeostasis","14261","2262","6","2.055758595242289","14","3.4641016151377544","ellipse","1.1311E-3","false","2262","565","3"
"1578580","4.6269E-2","positive regulation of cell killing","14261","31343","22","1.3347112383919277","14","4.0","ellipse","1.0098E-2","false","31343","565","4"
"1578582","2.1715E-1","lipid catabolic process","14261","16042","181","0.6632397944747094","14","6.6332495807108","ellipse","1.0535E-1","false","16042","565","11"
"1578584","1.7697E-1","ribonucleoside monophosphate metabolic process","14261","9161","26","0.7521057874142776","14","3.4641016151377544","ellipse","8.1968E-2","false","9161","565","3"
"1578586","2.0254E-8","regulation of response to stress","14261","80134","319","7.693498697072785","14","12.489995996796797","ellipse","3.5665E-10","false","80134","565","39"
"1578587","8.2524E-5","regulation of wound healing","14261","61041","43","4.083418136703495","14","6.324555320336759","ellipse","5.1743E-6","false","61041","565","10"
"1578590","3.2959E-3","nucleotide metabolic process","14261","9117","281","2.482031732603388","14","9.797958971132712","ellipse","3.4647E-4","false","9117","565","24"
"1578591","3.4276E-1","nucleoside triphosphate metabolic process","14261","9141","126","0.4650136008590806","14","5.291502622129181","ellipse","2.3292E-1","false","9141","565","7"
"1578594","4.0507E-5","positive regulation of cellular metabolic process","14261","31325","966","4.392467462985771","14","16.492422502470642","ellipse","2.3237E-6","false","31325","565","68"
"1578597","3.0117E-7","response to biotic stimulus","14261","9607","447","6.521183012183279","14","13.416407864998739","ellipse","8.3570E-9","false","9607","565","45"
"1578598","2.2521E-6","response to other organism","14261","51707","357","5.6474029734354305","14","12.165525060596439","ellipse","8.7967E-8","false","51707","565","37"
"1578601","7.9411E-6","negative regulation of cellular protein metabolic process","14261","32269","200","5.100121386503149","14","10.0","ellipse","3.5807E-7","false","32269","565","25"
"1578602","1.1963E-3","negative regulation of protein modification process","14261","31400","137","2.9221747544738084","14","8.0","ellipse","1.0405E-4","false","31400","565","16"
"1578605","2.1424E-3","regulation of protein kinase B signaling cascade","14261","51896","32","2.66909551929557","14","5.291502622129181","ellipse","2.0934E-4","false","51896","565","7"
"1578607","1.0000","regulation of nitrogen compound metabolic process","14261","51171","3038","-0.0","14","18.973665961010276","ellipse","9.9958E-1","false","51171","565","90"
"1578608","1.1060E-2","positive regulation of nitrogen compound metabolic process","14261","51173","677","1.956236892466671","14","13.114877048604","ellipse","1.5230E-3","false","51173","565","43"
"1578610","4.0223E-3","negative regulation of coagulation","14261","50819","26","2.395523801210152","14","4.898979485566356","ellipse","4.4001E-4","false","50819","565","6"
"1578612","1.1102E-2","leukocyte mediated immunity","14261","2443","83","1.954602719190596","14","6.324555320336759","ellipse","1.5877E-3","false","2443","565","10"
"1578614","1.4600E-5","regulation of immune effector process","14261","2697","105","4.835646394058077","14","8.246211251235321","ellipse","7.3623E-7","false","2697","565","17"
"1578615","2.8720E-1","negative regulation of immune effector process","14261","2698","19","0.5418199273146859","14","2.8284271247461903","ellipse","1.7241E-1","false","2698","565","2"
"1578617","5.1881E-12","regulation of signal transduction","14261","9966","771","11.28499230638167","14","17.549928774784245","ellipse","3.5990E-14","false","9966","565","77"
"1578620","3.2164E-1","regulation of macromolecule metabolic process","14261","60255","3374","0.49263069380166546","14","23.83275057562597","ellipse","2.1369E-1","false","60255","565","142"
"1578622","2.8982E-1","blood circulation","14261","8015","181","0.5378771218339107","14","6.324555320336759","ellipse","1.8201E-1","false","8015","565","10"
"1578624","2.7815E-1","nucleotide biosynthetic process","14261","9165","177","0.5557132312373854","14","6.324555320336759","ellipse","1.6535E-1","false","9165","565","10"
"1578626","1.1198E-1","gland morphogenesis","14261","22612","79","0.9508454739303223","14","5.291502622129181","ellipse","3.6769E-2","false","22612","565","7"
"1578629","1.3134E-5","organic acid metabolic process","14261","6082","570","4.881613514915125","14","13.856406460551018","ellipse","6.5178E-7","false","6082","565","48"
"1578630","3.5919E-2","organic acid catabolic process","14261","16054","118","1.444670526371538","14","6.6332495807108","ellipse","7.1315E-3","false","16054","565","11"
"1578632","2.9905E-7","regulation of cell migration","14261","30334","216","6.524262483222137","14","10.770329614269007","ellipse","8.2182E-9","false","30334","565","29"
"1578633","7.3200E-4","negative regulation of cell migration","14261","30336","67","3.1354902224039605","14","6.6332495807108","ellipse","5.8591E-5","false","30336","565","11"
"1578635","2.3006E-2","regulation of collagen metabolic process","14261","10712","17","1.638160140940107","14","4.0","ellipse","3.8425E-3","false","10712","565","4"
"1578636","4.7077E-2","positive regulation of collagen metabolic process","14261","10714","12","1.3271898873288617","14","3.4641016151377544","ellipse","1.0413E-2","false","10714","565","3"
"1578638","1.3078E-2","monosaccharide biosynthetic process","14261","46364","34","1.883459444915347","14","4.898979485566356","ellipse","1.9645E-3","false","46364","565","6"
"1578639","2.5190E-2","hexose biosynthetic process","14261","19319","28","1.5987686707607065","14","4.47213595499958","ellipse","4.4224E-3","false","19319","565","5"
"1578641","1.1596E-1","regulation of ubiquitin-protein ligase activity","14261","51438","81","0.9356794344565499","14","5.291502622129181","ellipse","4.1274E-2","false","51438","565","7"
"1578642","7.1076E-2","regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle","14261","51439","68","1.148277722499644","14","5.291502622129181","ellipse","1.7750E-2","false","51439","565","7"
"1578644","7.2155E-2","interaction with host","14261","51701","39","1.1417329542754475","14","4.47213595499958","ellipse","1.8154E-2","false","51701","565","5"
"1578645","1.3015E-1","virus-host interaction","14261","19048","21","0.8855678773879966","14","3.4641016151377544","ellipse","4.8406E-2","false","19048","565","3"
