GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
KDR	0	0	0	0.00591556994173414	0.0272760509801204	0.0104526017917903	0	0	0	94729.822115495
KDSR	8.25316533103414	70.091983265328	9.66199302345683	9.87071477552836	10.7920977203908	11.8268603276355	15.2916243660832	0	16.4648369335767	77667.196195636
KEAP1	0	284.073133190197	22.1165128324085	1.72890565839738	36.4704366189166	17.2819539918059	0	0	0	22916.5980331602
KEL	0	10.1085425463236	0.182838715156059	0	0.534743176511433	0.146158599007343	0	0	0	271099.465334869
KERA	0	0	0	0	0	0	0	0	0	123633.20713728
KHDC1	0.357941496879499	0	1.72601641481112	0.406053654338239	2.08779436151943	0.365818647109774	0	0	8.10191198507299	111473.336533974
KHDC1L	0	20.259481992312	0.0653602566790372	0.0435934112095686	0.440087226454315	0	0.987659364196761	0.540881334864981	0	367006.392558966
KHDC3L	0	0	0	0	0	0	0	0	0	281825.554496572
KHDC4	53.7710791826457	222.139193347115	18.0658951376262	31.2076346950627	28.7735193391085	8.71607635764603	0	0	0	104254.478567589
KHDRBS1	12.2645899049026	0	75.8342747108207	58.2530807687445	35.9366403463303	69.6974084933164	47.9537834786781	0	0	81792.5253187928
KHDRBS2	4.64525592213398	0	0	0	0	0.294366114388576	0	2.07424348838694	0	63877.6076909897
KHDRBS3	0.621191232235886	0	0.229549761688236	0	0.643337775209299	0.286707786030845	0	0.504435736665453	0	102794.123367868
KHK	3.54744413716749	28.024657464888	2.24589415083407	0.116747902189263	3.87962469004674	1.79590216223457	0	0	0	119994.172249096
KHNYN	75.7661140155649	399.930387882218	31.9395790122802	12.5033514115959	45.6714060003277	28.7261266869702	14.1692580716516	80.2856924095913	427.447220813539	33644.7083799036
KHSRP	25.7906692724691	676.175765896565	32.4513995091969	4.16796530367663	82.823113736186	53.6503548349346	0	0	0	26410.3913540236
KIAA0040	104.395963619545	329.114721220333	27.212434898441	5.62458710512875	13.8228340760699	25.0067400249503	0	0	0	335013.679011623
KIAA0087	0.0126619963290506	0	0.0280288507420354	0.0241539093191854	0.00259628201713613	0.0138621196098974	0	0	0	83705.2407189698
KIAA0100	1	1	32.8592502822899	1	1	47.2336714787258	1	1	1	1
KIAA0232	3.40338536160768	24.4390102191123	10.1246942521229	1.49200319410429	7.4269964831652	11.8366013934941	14.1989662685031	5.22087262604763	128.512606550121	203433.722870569
KIAA0319	0.296107197336857	1.21555152405229	0.0694767560551581	0	0	0.0111983215058866	0.511184352222153	0	6.83900532247769	117748.275476688
KIAA0319L	29.3956827401699	203.797441304391	20.8557559806525	13.6285019348578	29.0045466647383	27.5602644365319	25.6706365462132	9.28169242028648	1.07298536666629	130152.02985509
KIAA0355	24.8435229410628	12.9825120942074	7.7545719032956	10.3390238485648	6.77239151322455	4.91370188969684	15.5422078004534	10.1068101388575	0	186961.831043062
KIAA0408	1.3795758527066	0	1.41367399473422	3.53515573526045	1.68055879808419	0.609254356168031	33.9111719141473	1.05829571123699	0.252066986240187	261736.704102378
KIAA0513	0	190.806293969552	1.68494458380164	0	6.32815320256661	20.0640458892528	0	0	21.2659808323852	112526.587932399
KIAA0556	7.51804608850276	129.615146111869	5.61583979400211	2.35002741357937	12.5416461518172	6.39252343836463	3.15396109111375	8.06947678374904	115.660865389805	9397.63517472525
KIAA0586	12.5542580122825	0	11.3765804586298	12.47510988512	8.21150256095952	4.59748476914821	2.53469265049641	29.2589426854972	84.8972428689867	37043.6098081504
KIAA0753	7.03822923105724	17.8373440555018	5.78235223114294	5.16803522549533	3.85139506914132	6.42968295174577	0	5.63241953421992	99.8838808388295	275956.813324592
KIAA0825	0.468874477829241	0	1.17614299322936	0.678743901220028	0.532565979512562	0.604369705945839	13.7337051990348	2.9840223511676	49.2151253472125	247380.664422302
KIAA0895	1.42205550508945	0	0	0.589987515574117	0.161517138463197	0.1468655720144	5.52584747159962	5.628837007492	31.6277810829862	179889.269177327
KIAA0895L	0	111.973898567379	3.42131702284634	3.35525363121115	7.54821792539715	4.35713640963699	42.4915111041893	1.35466140179653	76.8542238198045	261839.441917936
KIAA0930	0	106.25348066247	8.05862676746221	0	31.828073121315	73.712558435469	0	0	0	35917.7565165675
KIAA1107	0.639008991140997	0	0.381597544835083	0.606523770391056	0.426489314899364	0.210496504180627	3.50405386635216	2.63536828471345	3.29549578258438	261285.224420263
KIAA1109	30.3773920427168	218.772267415143	32.7781184594529	25.0708324673147	26.8697357041609	20.1446067021112	298.504262257756	28.6306075284005	256.422606325884	119981.597524182
KIAA1143	21.136500867259	45.8990174029691	19.4596415328668	18.6537446416886	18.9633831374337	18.7643946720422	0	47.6380290366451	99.2762621958372	175729.640665574
KIAA1191	19.5190212704717	0	38.2522987598241	20.4940227975276	37.5802069469923	28.4733097449891	0	0	143.96416336304	82772.1475279841
KIAA1210	0	0	0	0.00143898794914032	0.000476665250463304	0	0	0	0	356040.625819719
KIAA1211L	0	0	0.283556409761093	0.145574009321283	0.211517268482847	0.126360480531138	0	0	5.66079446231519	266086.32430209
KIAA1217	0	0	0.000200661120946632	0.0488356954261162	0.0591667920239152	0.0119420994532917	0	0.0308329772547975	0	80349.2932064456
KIAA1257	0	0	0.230797991444615	0.113667828179966	0	0.151710097007809	1.22738869200448	0	0	68439.5679374485
KIAA1324	1.35771298026414	15.2576382758968	3.25150139956951	6.4336679721553	3.94830152890531	1.73700202211128	5.01726325254126	3.10654752135926	10.2863963861391	72365.5420782567
KIAA1324L	1.65869307066979	0	3.69598204898514	6.84995039626982	6.79036632612931	1.1628727861226	0	11.4634341079409	139.724383784744	180327.967376365
KIAA1328	7.9527989380904	13.7656298363495	5.38685183853314	5.32027454070478	6.57886167048178	3.52812568312071	6.71504189122894	31.9955118251849	100.045883266857	147088.541498529
KIAA1522	0	0	0.204768940692605	0	0.0828692401109106	1.75209233638203	0	0	0	170045.301916359
KIAA1549	0.00688826249914509	0.478284440580903	0.0157294893121411	0.00658625282930392	0	0.0261198787326051	0.536887146208074	0	1.03541369805327	84197.6864360854
