"","Gene_name","LFC_1_Ctrl","FDR_1_Ctrl","LFC_2_Ctrl","FDR_2_Ctrl","LFC_2_1","FDR_2_1"
"MIR6846","MIR6846",NA,NA,NA,NA,NA,NA
"MIR6851","MIR6851",NA,NA,NA,NA,NA,NA
"MIR6853","MIR6853",NA,NA,NA,NA,NA,NA
"MIR6854","MIR6854",NA,NA,NA,NA,NA,NA
"MIR6855","MIR6855",NA,NA,NA,NA,NA,NA
"MIR6856","MIR6856",NA,NA,NA,NA,NA,NA
"MIR6857","MIR6857",NA,NA,NA,NA,NA,NA
"MIR6858","MIR6858",NA,NA,NA,NA,NA,NA
"MIR6859-1","MIR6859-1",NA,NA,NA,NA,NA,NA
"MIR6859-2","MIR6859-2",NA,NA,NA,NA,NA,NA
"MIR6859-3","MIR6859-3",NA,NA,NA,NA,NA,NA
"MIR6859-4","MIR6859-4",NA,NA,NA,NA,NA,NA
"MIR6862-1","MIR6862-1",NA,NA,NA,NA,NA,NA
"MIR6862-2","MIR6862-2",NA,NA,NA,NA,NA,NA
"MIR6864","MIR6864",NA,NA,NA,NA,NA,NA
"MIR6865","MIR6865",NA,NA,NA,NA,NA,NA
"MIR6867","MIR6867",NA,NA,NA,NA,NA,NA
"MIR6868","MIR6868",NA,NA,NA,NA,NA,NA
"MIR6870","MIR6870",NA,NA,NA,NA,NA,NA
"MIR6871","MIR6871",NA,NA,NA,NA,NA,NA
"MIR6876","MIR6876",NA,NA,NA,NA,NA,NA
"MIR6877","MIR6877",NA,NA,NA,NA,NA,NA
"MIR6879","MIR6879",NA,NA,NA,NA,NA,NA
"MIR6880","MIR6880",NA,NA,NA,NA,NA,NA
"MIR6881","MIR6881",NA,NA,NA,NA,NA,NA
"MIR6882","MIR6882",NA,NA,NA,NA,NA,NA
"MIR6885","MIR6885",NA,NA,NA,NA,NA,NA
"MIR6888","MIR6888",NA,NA,NA,NA,NA,NA
"MIR6889","MIR6889",NA,NA,NA,NA,NA,NA
"MIR6891","MIR6891",NA,NA,NA,NA,NA,NA
"MIR6892","MIR6892",NA,NA,NA,NA,NA,NA
"MIR6893","MIR6893",NA,NA,NA,NA,NA,NA
"MIR6894","MIR6894",NA,NA,NA,NA,NA,NA
"MIR6895","MIR6895",NA,NA,NA,NA,NA,NA
"MIR7-2","MIR7-2",NA,NA,NA,NA,NA,NA
"MIR7-3","MIR7-3",NA,NA,NA,NA,NA,NA
"MIR7-3HG","MIR7-3HG",NA,NA,NA,NA,NA,NA
"MIR708","MIR708",NA,NA,NA,NA,NA,NA
"MIR7106","MIR7106",NA,NA,NA,NA,NA,NA
"MIR7111","MIR7111",NA,NA,NA,NA,NA,NA
"MIR7150","MIR7150",NA,NA,NA,NA,NA,NA
"MIR7151","MIR7151",NA,NA,NA,NA,NA,NA
"MIR7152","MIR7152",NA,NA,NA,NA,NA,NA
"MIR7154","MIR7154",NA,NA,NA,NA,NA,NA
"MIR7155","MIR7155",NA,NA,NA,NA,NA,NA
"MIR7156","MIR7156",NA,NA,NA,NA,NA,NA
"MIR7158","MIR7158",NA,NA,NA,NA,NA,NA
"MIR7159","MIR7159",NA,NA,NA,NA,NA,NA
"MIR7160","MIR7160",NA,NA,NA,NA,NA,NA
"MIR7161","MIR7161",NA,NA,NA,NA,NA,NA
"MIR744","MIR744",NA,NA,NA,NA,NA,NA
"MIR7515HG","MIR7515HG",NA,NA,NA,NA,NA,NA
"MIR758","MIR758",NA,NA,NA,NA,NA,NA
"MIR759","MIR759",NA,NA,NA,NA,NA,NA
"MIR760","MIR760",NA,NA,NA,NA,NA,NA
"MIR762","MIR762",NA,NA,NA,NA,NA,NA
"MIR762HG","MIR762HG",NA,NA,NA,NA,NA,NA
"MIR764","MIR764",NA,NA,NA,NA,NA,NA
"MIR765","MIR765",NA,NA,NA,NA,NA,NA
"MIR766","MIR766",NA,NA,NA,NA,NA,NA
"MIR767","MIR767",NA,NA,NA,NA,NA,NA
"MIR769","MIR769",NA,NA,NA,NA,NA,NA
"MIR770","MIR770",NA,NA,NA,NA,NA,NA
"MIR7702","MIR7702",NA,NA,NA,NA,NA,NA
"MIR7843","MIR7843",NA,NA,NA,NA,NA,NA
"MIR7845","MIR7845",NA,NA,NA,NA,NA,NA
"MIR7848","MIR7848",NA,NA,NA,NA,NA,NA
"MIR7849","MIR7849",NA,NA,NA,NA,NA,NA
"MIR7850","MIR7850",NA,NA,NA,NA,NA,NA
"MIR7851","MIR7851",NA,NA,NA,NA,NA,NA
"MIR7852","MIR7852",NA,NA,NA,NA,NA,NA
"MIR7853","MIR7853",NA,NA,NA,NA,NA,NA
"MIR7854","MIR7854",NA,NA,NA,NA,NA,NA
"MIR7856","MIR7856",NA,NA,NA,NA,NA,NA
"MIR7973-1","MIR7973-1",NA,NA,NA,NA,NA,NA
"MIR7974","MIR7974",NA,NA,NA,NA,NA,NA
"MIR7975","MIR7975",NA,NA,NA,NA,NA,NA
"MIR7976","MIR7976",NA,NA,NA,NA,NA,NA
"MIR802","MIR802",NA,NA,NA,NA,NA,NA
"MIR8052","MIR8052",NA,NA,NA,NA,NA,NA
"MIR8053","MIR8053",NA,NA,NA,NA,NA,NA
"MIR8054","MIR8054",NA,NA,NA,NA,NA,NA
"MIR8055","MIR8055",NA,NA,NA,NA,NA,NA
"MIR8056","MIR8056",NA,NA,NA,NA,NA,NA
"MIR8057","MIR8057",NA,NA,NA,NA,NA,NA
"MIR8058","MIR8058",NA,NA,NA,NA,NA,NA
"MIR8059","MIR8059",NA,NA,NA,NA,NA,NA
"MIR8060","MIR8060",NA,NA,NA,NA,NA,NA
"MIR8061","MIR8061",NA,NA,NA,NA,NA,NA
"MIR8062","MIR8062",NA,NA,NA,NA,NA,NA
"MIR8063","MIR8063",NA,NA,NA,NA,NA,NA
"MIR8064","MIR8064",NA,NA,NA,NA,NA,NA
"MIR8065","MIR8065",NA,NA,NA,NA,NA,NA
"MIR8066","MIR8066",NA,NA,NA,NA,NA,NA
"MIR8067","MIR8067",NA,NA,NA,NA,NA,NA
"MIR8068","MIR8068",NA,NA,NA,NA,NA,NA
"MIR8069-2","MIR8069-2",NA,NA,NA,NA,NA,NA
"MIR8070","MIR8070",NA,NA,NA,NA,NA,NA
"MIR8071-1","MIR8071-1",NA,NA,NA,NA,NA,NA
"MIR8071-2","MIR8071-2",NA,NA,NA,NA,NA,NA
"MIR8073","MIR8073",NA,NA,NA,NA,NA,NA
"MIR8074","MIR8074",NA,NA,NA,NA,NA,NA
"MIR8075","MIR8075",NA,NA,NA,NA,NA,NA
"MIR8076","MIR8076",NA,NA,NA,NA,NA,NA
"MIR8077","MIR8077",NA,NA,NA,NA,NA,NA
"MIR8078","MIR8078",NA,NA,NA,NA,NA,NA
"MIR8079","MIR8079",NA,NA,NA,NA,NA,NA
"MIR8080","MIR8080",NA,NA,NA,NA,NA,NA
"MIR8081","MIR8081",NA,NA,NA,NA,NA,NA
"MIR8082","MIR8082",NA,NA,NA,NA,NA,NA
"MIR8083","MIR8083",NA,NA,NA,NA,NA,NA
"MIR8084","MIR8084",NA,NA,NA,NA,NA,NA
"MIR8086","MIR8086",NA,NA,NA,NA,NA,NA
"MIR8087","MIR8087",NA,NA,NA,NA,NA,NA
"MIR8088","MIR8088",NA,NA,NA,NA,NA,NA
"MIR8089","MIR8089",NA,NA,NA,NA,NA,NA
"MIR8485","MIR8485",NA,NA,NA,NA,NA,NA
"MIR873","MIR873",NA,NA,NA,NA,NA,NA
"MIR874","MIR874",NA,NA,NA,NA,NA,NA
"MIR875","MIR875",NA,NA,NA,NA,NA,NA
"MIR876","MIR876",NA,NA,NA,NA,NA,NA
"MIR877","MIR877",NA,NA,NA,NA,NA,NA
"MIR885","MIR885",NA,NA,NA,NA,NA,NA
"MIR887","MIR887",NA,NA,NA,NA,NA,NA
"MIR888","MIR888",NA,NA,NA,NA,NA,NA
"MIR889","MIR889",NA,NA,NA,NA,NA,NA
"MIR890","MIR890",NA,NA,NA,NA,NA,NA
"MIR891A","MIR891A",NA,NA,NA,NA,NA,NA
"MIR891B","MIR891B",NA,NA,NA,NA,NA,NA
"MIR892A","MIR892A",NA,NA,NA,NA,NA,NA
"MIR892B","MIR892B",NA,NA,NA,NA,NA,NA
"MIR892C","MIR892C",NA,NA,NA,NA,NA,NA
"MIR9-1","MIR9-1",NA,NA,NA,NA,NA,NA
"MIR9-3HG","MIR9-3HG",0.399638508718315,0.0426137140132755,0.527391093712179,0.00335874218049974,NA,NA
"MIR920","MIR920",NA,NA,NA,NA,NA,NA
"MIR921","MIR921",NA,NA,NA,NA,NA,NA
"MIR924HG","MIR924HG",NA,NA,NA,NA,NA,NA
"MIR93","MIR93",NA,NA,NA,NA,NA,NA
"MIR933","MIR933",NA,NA,NA,NA,NA,NA
"MIR934","MIR934",NA,NA,NA,NA,NA,NA
"MIR938","MIR938",NA,NA,NA,NA,NA,NA
"MIR941-2","MIR941-2",NA,NA,NA,NA,NA,NA
"MIR941-4","MIR941-4",NA,NA,NA,NA,NA,NA
"MIR941-5","MIR941-5",NA,NA,NA,NA,NA,NA
"MIR942","MIR942",NA,NA,NA,NA,NA,NA
"MIR944","MIR944",NA,NA,NA,NA,NA,NA
"MIR95","MIR95",NA,NA,NA,NA,NA,NA
"MIR96","MIR96",NA,NA,NA,NA,NA,NA
"MIR98","MIR98",NA,NA,NA,NA,NA,NA
"MIR99A","MIR99A",NA,NA,NA,NA,NA,NA
"MIR99AHG","MIR99AHG",NA,NA,NA,NA,NA,NA
"MIR99B","MIR99B",NA,NA,NA,NA,NA,NA
"MIRLET7A1","MIRLET7A1",NA,NA,NA,NA,NA,NA
"MIRLET7A2","MIRLET7A2",NA,NA,NA,NA,NA,NA
"MIRLET7BHG","MIRLET7BHG",NA,NA,NA,NA,NA,NA
"MIRLET7C","MIRLET7C",NA,NA,NA,NA,NA,NA
"MIRLET7D","MIRLET7D",NA,NA,NA,NA,NA,NA
"MIRLET7E","MIRLET7E",NA,NA,NA,NA,NA,NA
"MIRLET7F1","MIRLET7F1",NA,NA,NA,NA,NA,NA
"MIRLET7F2","MIRLET7F2",NA,NA,NA,NA,NA,NA
"MIRLET7G","MIRLET7G",NA,NA,NA,NA,NA,NA
"MIRLET7I","MIRLET7I",NA,NA,NA,NA,NA,NA
"MIS12","MIS12",NA,NA,NA,NA,NA,NA
"MIS18A","MIS18A",NA,NA,NA,NA,NA,NA
"MIS18BP1","MIS18BP1",NA,NA,NA,NA,NA,NA
"MISP","MISP",NA,NA,NA,NA,NA,NA
"MISP3","MISP3",NA,NA,NA,NA,NA,NA
"MITD1","MITD1",NA,NA,NA,NA,NA,NA
"MITF","MITF",NA,NA,NA,NA,NA,NA
"MIXL1","MIXL1",1.34264145318969,0.0183810114982686,NA,NA,NA,NA
"MKI67","MKI67",0.572825686326397,0.0894930361528019,0.588463091324658,0.0657594163759151,NA,NA
"MKKS","MKKS",NA,NA,NA,NA,NA,NA
"MKLN1","MKLN1",NA,NA,NA,NA,NA,NA
"MKLN1-AS","MKLN1-AS",NA,NA,NA,NA,NA,NA
"MKNK1","MKNK1",NA,NA,NA,NA,NA,NA
"MKNK1-AS1","MKNK1-AS1",NA,NA,NA,NA,NA,NA
"MKNK2","MKNK2",NA,NA,NA,NA,NA,NA
"MKRN1","MKRN1",NA,NA,NA,NA,NA,NA
"MKRN2","MKRN2",NA,NA,NA,NA,NA,NA
"MKRN2OS","MKRN2OS",NA,NA,NA,NA,NA,NA
"MKRN3","MKRN3",NA,NA,NA,NA,NA,NA
"MKRN7P","MKRN7P",NA,NA,NA,NA,NA,NA
"MKS1","MKS1",NA,NA,-0.153059214055394,0.0521446533954683,NA,NA
"MKX","MKX",NA,NA,NA,NA,NA,NA
"MLANA","MLANA",NA,NA,NA,NA,NA,NA
"MLC1","MLC1",NA,NA,NA,NA,NA,NA
"MLEC","MLEC",NA,NA,NA,NA,NA,NA
"MLF1","MLF1",NA,NA,NA,NA,NA,NA
"MLF2","MLF2",NA,NA,NA,NA,NA,NA
"MLH1","MLH1",NA,NA,NA,NA,NA,NA
"MLH3","MLH3",-0.214249459176976,0.00640728941636471,-0.21181166196513,0.00527527900650605,NA,NA
"MLIP","MLIP",NA,NA,NA,NA,NA,NA
"MLIP-IT1","MLIP-IT1",NA,NA,NA,NA,NA,NA
"MLKL","MLKL",NA,NA,NA,NA,NA,NA
"MLLT1","MLLT1",NA,NA,NA,NA,NA,NA
"MLLT10","MLLT10",NA,NA,NA,NA,NA,NA
"MLLT11","MLLT11",NA,NA,NA,NA,NA,NA
"MLLT3","MLLT3",NA,NA,NA,NA,NA,NA
"MLLT6","MLLT6",NA,NA,NA,NA,NA,NA
"MLN","MLN",NA,NA,NA,NA,NA,NA
"MLNR","MLNR",NA,NA,NA,NA,NA,NA
"MLPH","MLPH",NA,NA,NA,NA,NA,NA
"MLST8","MLST8",NA,NA,NA,NA,NA,NA
"MLX","MLX",NA,NA,NA,NA,NA,NA
"MLXIP","MLXIP",NA,NA,NA,NA,-0.101878008194934,0.0920561338801531
"MLXIPL","MLXIPL",NA,NA,NA,NA,NA,NA
"MLYCD","MLYCD",NA,NA,NA,NA,NA,NA
"MMAA","MMAA",NA,NA,0.184434502667726,0.0228041721100067,0.124800588085568,0.0404219980595935
"MMAB","MMAB",NA,NA,NA,NA,NA,NA
"MMACHC","MMACHC",NA,NA,NA,NA,NA,NA
"MMADHC","MMADHC",-0.110768407643764,0.0950253025235289,NA,NA,NA,NA
"MMADHC-DT","MMADHC-DT",NA,NA,NA,NA,NA,NA
"MMD","MMD",-0.587633756957092,0.00202392300763265,-0.608553154846136,0.000839838398889332,NA,NA
"MMD2","MMD2",NA,NA,NA,NA,NA,NA
"MME","MME",NA,NA,NA,NA,NA,NA
"MMEL1","MMEL1",NA,NA,NA,NA,NA,NA
"MMGT1","MMGT1",NA,NA,NA,NA,NA,NA
"MMP1","MMP1",NA,NA,NA,NA,NA,NA
"MMP10","MMP10",NA,NA,NA,NA,NA,NA
"MMP11","MMP11",NA,NA,-0.375585352113198,0.098992177616439,-0.37560506755876,0.0164357402055813
"MMP12","MMP12",NA,NA,NA,NA,NA,NA
"MMP13","MMP13",NA,NA,NA,NA,NA,NA
"MMP14","MMP14",NA,NA,NA,NA,NA,NA
"MMP15","MMP15",NA,NA,NA,NA,NA,NA
"MMP16","MMP16",NA,NA,NA,NA,NA,NA
"MMP17","MMP17",NA,NA,NA,NA,NA,NA
"MMP19","MMP19",-0.668768207844781,0.0255374286232558,-0.631310375530285,0.0303076248936059,NA,NA
"MMP2","MMP2",NA,NA,NA,NA,NA,NA
"MMP20","MMP20",NA,NA,NA,NA,NA,NA
"MMP21","MMP21",NA,NA,NA,NA,NA,NA
"MMP23A","MMP23A",NA,NA,NA,NA,NA,NA
"MMP23B","MMP23B",NA,NA,NA,NA,NA,NA
"MMP24","MMP24",NA,NA,NA,NA,NA,NA
"MMP24OS","MMP24OS",NA,NA,NA,NA,NA,NA
"MMP25","MMP25",NA,NA,NA,NA,NA,NA
"MMP26","MMP26",NA,NA,NA,NA,NA,NA
"MMP27","MMP27",NA,NA,NA,NA,NA,NA
"MMP28","MMP28",NA,NA,-0.72997950129649,0.0632434685771392,NA,NA
"MMP3","MMP3",NA,NA,NA,NA,NA,NA
"MMP7","MMP7",NA,NA,NA,NA,NA,NA
"MMP8","MMP8",2.26650155641547,0.0922318447170365,2.2326388315675,0.0828999865763188,NA,NA
"MMP9","MMP9",-1.78351403190271,1.06109850748676e-05,-1.92650612862842,5.87635334930864e-07,NA,NA
"MMRN1","MMRN1",-0.844128142925951,0.00213593081569267,-0.781789891856566,0.00354514744138142,NA,NA
"MMRN2","MMRN2",NA,NA,-0.848326998381223,0.00180412514651418,NA,NA
"MMS19","MMS19",NA,NA,-0.131392732039958,0.0977505141543923,NA,NA
"MMS22L","MMS22L",NA,NA,NA,NA,NA,NA
"MMUT","MMUT",NA,NA,NA,NA,NA,NA
"MN1","MN1",NA,NA,NA,NA,NA,NA
"MNAT1","MNAT1",-0.205291655816402,0.0620491907703507,NA,NA,NA,NA
"MND1","MND1",0.723194466687836,0.0544432221412592,0.790135268207347,0.0255890213252494,NA,NA
"MNDA","MNDA",NA,NA,NA,NA,NA,NA
"MNS1","MNS1",NA,NA,NA,NA,NA,NA
"MNT","MNT",NA,NA,NA,NA,NA,NA
"MNX1","MNX1",NA,NA,NA,NA,NA,NA
"MNX1-AS1","MNX1-AS1",NA,NA,NA,NA,NA,NA
"MNX1-AS2","MNX1-AS2",NA,NA,NA,NA,NA,NA
"MOAP1","MOAP1",NA,NA,NA,NA,NA,NA
"MOB1A","MOB1A",NA,NA,NA,NA,NA,NA
"MOB1B","MOB1B",NA,NA,NA,NA,NA,NA
"MOB2","MOB2",0.158487086747482,0.0389029839379202,0.151559821274566,0.0414574376602316,NA,NA
"MOB3A","MOB3A",-0.271085070002018,0.0832067525228564,-0.286603355518613,0.0522524451320517,NA,NA
"MOB3B","MOB3B",NA,NA,NA,NA,NA,NA
"MOB3C","MOB3C",NA,NA,NA,NA,NA,NA
"MOB4","MOB4",NA,NA,NA,NA,NA,NA
"MOBP","MOBP",NA,NA,NA,NA,NA,NA
"MOCOS","MOCOS",NA,NA,NA,NA,NA,NA
"MOCS1","MOCS1",NA,NA,NA,NA,NA,NA
"MOCS2","MOCS2",NA,NA,NA,NA,NA,NA
"MOCS3","MOCS3",NA,NA,NA,NA,NA,NA
"MOG","MOG",NA,NA,NA,NA,NA,NA
"MOGAT1","MOGAT1",NA,NA,NA,NA,NA,NA
"MOGAT2","MOGAT2",NA,NA,NA,NA,NA,NA
"MOGAT3","MOGAT3",NA,NA,NA,NA,NA,NA
"MOGS","MOGS",NA,NA,NA,NA,NA,NA
"MOK","MOK",NA,NA,NA,NA,NA,NA
"MON1A","MON1A",NA,NA,NA,NA,NA,NA
"MON1B","MON1B",NA,NA,NA,NA,NA,NA
"MON2","MON2",NA,NA,NA,NA,NA,NA
"MORC1","MORC1",NA,NA,NA,NA,NA,NA
"MORC1-AS1","MORC1-AS1",NA,NA,NA,NA,NA,NA
"MORC2","MORC2",NA,NA,-0.262202304733178,0.00174579011828001,NA,NA
"MORC2-AS1","MORC2-AS1",NA,NA,NA,NA,NA,NA
"MORC3","MORC3",NA,NA,NA,NA,NA,NA
"MORC4","MORC4",NA,NA,NA,NA,NA,NA
"MORF4L1","MORF4L1",-0.148149873802752,0.0476016995026421,NA,NA,NA,NA
"MORF4L2","MORF4L2",-0.298924072384523,5.19697013237291e-05,-0.25008945869993,0.000591373232160248,NA,NA
"MORN1","MORN1",NA,NA,NA,NA,NA,NA
"MORN2","MORN2",NA,NA,NA,NA,NA,NA
"MORN3","MORN3",NA,NA,NA,NA,NA,NA
"MORN4","MORN4",NA,NA,NA,NA,NA,NA
"MORN5","MORN5",NA,NA,NA,NA,NA,NA
"MOS","MOS",NA,NA,NA,NA,NA,NA
"MOSMO","MOSMO",NA,NA,NA,NA,NA,NA
"MOSPD1","MOSPD1",NA,NA,NA,NA,NA,NA
"MOSPD2","MOSPD2",NA,NA,NA,NA,NA,NA
"MOSPD3","MOSPD3",0.242659819344777,0.0479568345201209,NA,NA,NA,NA
"MOV10","MOV10",NA,NA,NA,NA,NA,NA
"MOV10L1","MOV10L1",NA,NA,NA,NA,NA,NA
"MOXD1","MOXD1",NA,NA,NA,NA,-0.447162372572591,0.0286292602553692
"MOXD2P","MOXD2P",NA,NA,NA,NA,NA,NA
"MPC1","MPC1",NA,NA,NA,NA,NA,NA
"MPC1L","MPC1L",NA,NA,NA,NA,NA,NA
"MPC2","MPC2",-0.272384007243648,0.0059463312689108,-0.217641053817823,0.0284223134111713,NA,NA
"MPDU1","MPDU1",NA,NA,NA,NA,NA,NA
"MPDZ","MPDZ",NA,NA,NA,NA,NA,NA
"MPEG1","MPEG1",NA,NA,NA,NA,NA,NA
"MPG","MPG",NA,NA,NA,NA,NA,NA
"MPHOSPH10","MPHOSPH10",-0.12159960786306,0.0762468082160653,-0.135508256537687,0.0347430814844112,NA,NA
"MPHOSPH6","MPHOSPH6",NA,NA,NA,NA,NA,NA
"MPHOSPH8","MPHOSPH8",NA,NA,NA,NA,NA,NA
"MPHOSPH9","MPHOSPH9",NA,NA,NA,NA,NA,NA
"MPI","MPI",NA,NA,NA,NA,NA,NA
"MPIG6B","MPIG6B",-1.31934914696986,8.43506651525981e-07,-1.32369781632959,2.15725465419846e-07,NA,NA
"MPL","MPL",NA,NA,NA,NA,NA,NA
"MPLKIP","MPLKIP",NA,NA,NA,NA,NA,NA
"MPND","MPND",NA,NA,NA,NA,NA,NA
"MPO","MPO",NA,NA,NA,NA,NA,NA
"MPP1","MPP1",NA,NA,NA,NA,NA,NA
"MPP2","MPP2",-0.789801869352029,0.00363303483500805,-0.965062910990361,0.000150470257822177,NA,NA
"MPP3","MPP3",0.579799861914515,0.0496200248514618,NA,NA,NA,NA
"MPP4","MPP4",NA,NA,NA,NA,NA,NA
"MPP5","MPP5",-0.263498154528932,0.0313035284027999,-0.269849145575006,0.0213232336738896,NA,NA
"MPP6","MPP6",NA,NA,NA,NA,NA,NA
"MPP7","MPP7",NA,NA,NA,NA,NA,NA
"MPPE1","MPPE1",NA,NA,NA,NA,NA,NA
"MPPED1","MPPED1",NA,NA,NA,NA,NA,NA
"MPPED2","MPPED2",NA,NA,NA,NA,NA,NA
"MPPED2-AS1","MPPED2-AS1",NA,NA,NA,NA,NA,NA
"MPRIP","MPRIP",NA,NA,NA,NA,NA,NA
"MPST","MPST",NA,NA,NA,NA,NA,NA
"MPV17","MPV17",NA,NA,NA,NA,NA,NA
"MPV17L","MPV17L",-1.2708970716627,0.00656949171836945,-1.03105314605907,0.0274274144958142,NA,NA
"MPV17L2","MPV17L2",NA,NA,NA,NA,NA,NA
"MPZ","MPZ",NA,NA,NA,NA,NA,NA
"MPZL1","MPZL1",NA,NA,NA,NA,NA,NA
"MPZL2","MPZL2",NA,NA,NA,NA,NA,NA
"MPZL3","MPZL3",-0.2499433632097,0.0504973090817031,-0.246725194062766,0.0450296629813468,NA,NA
"MR1","MR1",NA,NA,0.157862903902321,0.0281060011567472,NA,NA
"MRAP","MRAP",NA,NA,NA,NA,NA,NA
"MRAP2","MRAP2",NA,NA,NA,NA,NA,NA
"MRAS","MRAS",NA,NA,NA,NA,NA,NA
"MRC1","MRC1",NA,NA,0.546419003604929,0.0839529211259029,NA,NA
"MRC2","MRC2",-0.659826593226942,0.00590705525686736,-0.923143584206045,2.59066873275812e-05,NA,NA
"MRE11","MRE11",NA,NA,NA,NA,NA,NA
"MREG","MREG",NA,NA,NA,NA,NA,NA
"MRFAP1","MRFAP1",NA,NA,NA,NA,NA,NA
"MRFAP1L1","MRFAP1L1",NA,NA,NA,NA,NA,NA
"MRGBP","MRGBP",NA,NA,NA,NA,NA,NA
"MRGPRD","MRGPRD",NA,NA,NA,NA,NA,NA
"MRGPRE","MRGPRE",NA,NA,NA,NA,NA,NA
"MRGPRF","MRGPRF",NA,NA,NA,NA,NA,NA
"MRGPRF-AS1","MRGPRF-AS1",NA,NA,NA,NA,NA,NA
"MRGPRG","MRGPRG",NA,NA,NA,NA,NA,NA
"MRGPRG-AS1","MRGPRG-AS1",NA,NA,NA,NA,NA,NA
"MRGPRX1","MRGPRX1",NA,NA,NA,NA,NA,NA
"MRGPRX2","MRGPRX2",NA,NA,NA,NA,NA,NA
"MRGPRX3","MRGPRX3",NA,NA,NA,NA,NA,NA
"MRGPRX4","MRGPRX4",NA,NA,NA,NA,NA,NA
"MRI1","MRI1",NA,NA,NA,NA,NA,NA
"MRLN","MRLN",NA,NA,NA,NA,NA,NA
"MRM1","MRM1",0.289150901077935,0.0442747496151986,NA,NA,-0.187852362324211,0.0776732989746735
"MRM2","MRM2",NA,NA,NA,NA,NA,NA
"MRM3","MRM3",NA,NA,NA,NA,NA,NA
"MRNIP","MRNIP",NA,NA,-0.284709578976978,0.0604398553211497,NA,NA
"MRO","MRO",NA,NA,NA,NA,NA,NA
"MROCKI","MROCKI",-1.35688450902476,0.0875765216680839,-1.46454362902865,0.0504287330380685,NA,NA
"MROH1","MROH1",NA,NA,NA,NA,NA,NA
"MROH2A","MROH2A",NA,NA,NA,NA,NA,NA
"MROH2B","MROH2B",NA,NA,NA,NA,NA,NA
"MROH3P","MROH3P",NA,NA,NA,NA,NA,NA
"MROH5","MROH5",NA,NA,NA,NA,NA,NA
"MROH6","MROH6",NA,NA,NA,NA,NA,NA
"MROH7","MROH7",NA,NA,NA,NA,NA,NA
"MROH7-TTC4","MROH7-TTC4",NA,NA,NA,NA,NA,NA
"MROH8","MROH8",NA,NA,NA,NA,NA,NA
"MROH9","MROH9",NA,NA,NA,NA,NA,NA
"MRPL1","MRPL1",NA,NA,NA,NA,NA,NA
"MRPL10","MRPL10",0.31493216634379,0.000547686765691153,0.397801434941039,2.75950069466503e-06,NA,NA
"MRPL11","MRPL11",NA,NA,NA,NA,NA,NA
"MRPL12","MRPL12",NA,NA,NA,NA,NA,NA
"MRPL13","MRPL13",NA,NA,NA,NA,NA,NA
"MRPL14","MRPL14",NA,NA,NA,NA,NA,NA
"MRPL15","MRPL15",NA,NA,NA,NA,NA,NA
"MRPL16","MRPL16",NA,NA,NA,NA,NA,NA
"MRPL17","MRPL17",NA,NA,NA,NA,NA,NA
"MRPL18","MRPL18",NA,NA,NA,NA,NA,NA
"MRPL19","MRPL19",NA,NA,0.183305198684385,0.0374583937587556,NA,NA
"MRPL2","MRPL2",NA,NA,NA,NA,NA,NA
"MRPL20","MRPL20",NA,NA,NA,NA,NA,NA
"MRPL20-AS1","MRPL20-AS1",0.206971126706697,0.0490037160089756,NA,NA,NA,NA
"MRPL21","MRPL21",NA,NA,NA,NA,NA,NA
"MRPL22","MRPL22",NA,NA,NA,NA,NA,NA
"MRPL23","MRPL23",NA,NA,NA,NA,NA,NA
"MRPL23-AS1","MRPL23-AS1",NA,NA,NA,NA,NA,NA
"MRPL24","MRPL24",NA,NA,NA,NA,NA,NA
"MRPL27","MRPL27",NA,NA,NA,NA,NA,NA
"MRPL28","MRPL28",NA,NA,NA,NA,NA,NA
"MRPL3","MRPL3",NA,NA,NA,NA,NA,NA
"MRPL30","MRPL30",NA,NA,NA,NA,NA,NA
"MRPL32","MRPL32",-0.340859087378322,0.00119672783228895,-0.339587959952241,0.000809257692205057,NA,NA
"MRPL33","MRPL33",NA,NA,NA,NA,NA,NA
"MRPL34","MRPL34",0.210261531621667,0.0646817532268885,0.217425134752114,0.0445853189021667,NA,NA
"MRPL35","MRPL35",NA,NA,NA,NA,NA,NA
"MRPL36","MRPL36",NA,NA,NA,NA,NA,NA
"MRPL37","MRPL37",NA,NA,NA,NA,NA,NA
"MRPL38","MRPL38",NA,NA,NA,NA,NA,NA
"MRPL39","MRPL39",NA,NA,NA,NA,NA,NA
"MRPL4","MRPL4",NA,NA,NA,NA,NA,NA
"MRPL40","MRPL40",NA,NA,NA,NA,NA,NA
"MRPL41","MRPL41",NA,NA,-0.281405281290125,0.0705939984229536,NA,NA
"MRPL42","MRPL42",NA,NA,NA,NA,NA,NA
"MRPL43","MRPL43",NA,NA,NA,NA,NA,NA
"MRPL44","MRPL44",NA,NA,NA,NA,NA,NA
"MRPL45","MRPL45",NA,NA,NA,NA,NA,NA
"MRPL46","MRPL46",NA,NA,NA,NA,NA,NA
"MRPL47","MRPL47",-0.192297949056212,0.0163095397106492,-0.14143887171195,0.0847616411677274,NA,NA
"MRPL48","MRPL48",NA,NA,NA,NA,NA,NA
"MRPL49","MRPL49",NA,NA,NA,NA,NA,NA
"MRPL50","MRPL50",NA,NA,NA,NA,NA,NA
"MRPL51","MRPL51",NA,NA,NA,NA,NA,NA
"MRPL52","MRPL52",NA,NA,NA,NA,NA,NA
