"","marker","slice"
"57296","SAMD9L",722
"57297","USO1",722
"57298","GPI",722
"57299","NIT1",722
"57300","STAMBP",722
"57301","NUDT5",722
"57302","SLC9A3R1",722
"57303","RWDD1",722
"57304","GGACT",722
"57305","VTI1A",722
"57306","LZTFL1",722
"57307","NUB1",722
"57308","RGCC",722
"57309","METAP1D",722
"57310","NSFL1C",722
"57311","GLOD4",722
"57312","TYMP",722
"57313","IPCEF1",722
"57314","EEF1D",722
"57315","CASP3",722
"57316","LATS1",722
"57317","TWF2",722
"57318","IRAK4",722
"57319","CRKL",722
"57320","KYAT1",722
"57321","PARK7",722
"57322","RAB11FIP3",722
"57323","DCTN2",722
"57324","PCYT2",722
"57325","PDLIM7",722
"57326","HSPA1A",722
"57327","ERP29",722
"57328","MTDH",722
"57329","CLIP2",722
"57330","STX4",722
"57331","MAP4K5",722
"57332","TBCB",722
"57333","GPD1",722
"57334","USP8",722
"57335","MAPK9",722
"57336","TMED8",722
"57337","DBI",722
"57338","PLPBP",722
"57339","ITGB1BP2",722
"57340","PEBP1",722
"57341","GCC1",722
"57342","COMMD1",722
"57343","LBR",722
"57344","DRG2",722
"57345","ENO2",722
"57346","HCLS1",722
"57347","PPIB",722
"57348","HBEGF",722
"57349","ACADSB",722
"57350","DNAJB14",722
"57351","STAT5B",722
"57352","ARHGEF12",722
"57353","ABL1",722
"57354","CLEC1B",722
"57355","HARS1",722
"57356","JPT2",722
"57357","IST1",722
"57358","FKBP5",722
"57359","METAP2",722
"57360","ACY1",722
"57361","MPIG6B",722
"57362","MINK1",722
"57363","AP3B1",722
"57364","NIT2",722
"57365","GGCT",722
"57366","PPME1",722
"57367","Condition",722
"57368","IMPACT",723
"57369","L3HYPDH",723
"57370","YWHAQ",723
"57371","LATS1",723
"57372","GYS1",723
"57373","APRT",723
"57374","AKT2",723
"57375","UBE2L6",723
"57376","PLPBP",723
"57377","SORD",723
"57378","DNPH1",723
"57379","PTS",723
"57380","LBR",723
"57381","SCAMP3",723
"57382","NUDC",723
"57383","ABHD14B",723
"57384","DNAJB14",723
"57385","FYB1",723
"57386","SRP14",723
"57387","NUDT2",723
"57388","GRHPR",723
"57389","CIAPIN1",723
"57390","DXO",723
"57391","PTPN6",723
"57392","TOMM20",723
"57393","PPP1R9B",723
"57394","RBKS",723
"57395","ATOX1",723
"57396","NARS1",723
"57397","CETN3",723
"57398","DNAJA2",723
"57399","DOK2",723
"57400","SNAP29",723
"57401","EBAG9",723
"57402","TMED8",723
"57403","DAB2",723
"57404","MTSS1",723
"57405","RBPMS2",723
"57406","SUOX",723
"57407","VAV3",723
"57408","PRKAR1A",723
"57409","SULT1A1",723
"57410","PRKG1",723
"57411","TXN",723
"57412","DAAM1",723
"57413","RAB27B",723
"57414","VPS53",723
"57415","STX4",723
"57416","CRYBB1",723
"57417","LZTFL1",723
"57418","RILP",723
"57419","GIPC3",723
"57420","NUDT5",723
"57421","NIT2",723
"57422","NFU1",723
"57423","GPD1",723
"57424","FADD",723
"57425","UROD",723
"57426","PPIB",723
"57427","SOD1",723
"57428","NT5C3A",723
"57429","PCYT2",723
"57430","HHEX",723
"57431","MAVS",723
"57432","TBCB",723
"57433","TBCA",723
"57434","NUB1",723
"57435","CD69",723
"57436","HSBP1",723
"57437","NCK2",723
"57438","RAB11FIP3",723
"57439","CASP3",723
"57440","OTUD7B",723
"57441","TTR",723
"57442","CORO1A",723
"57443","PLXNA4",723
"57444","GLRX5",723
"57445","ABL1",723
"57446","WASF3",723
"57447","GMPR2",723
"57448","GORASP2",723
"57449","MDH1",723
"57450","FKBP5",723
"57451","TJAP1",723
"57452","MTSS2",723
"57453","SCLY",723
"57454","EEF1D",723
"57455","NT5C1A",723
"57456","KIFBP",723
"57457","Condition",723
"57458","PSTPIP2",724
"57459","NUDT5",724
"57460","RILPL2",724
"57461","SERPINB1",724
"57462","GOPC",724
"57463","GGCT",724
"57464","MPI",724
"57465","UBXN1",724
"57466","YARS1",724
"57467","NDUFB7",724
"57468","TMED8",724
"57469","METAP2",724
"57470","MAP2K1",724
"57471","CIRBP",724
"57472","STAMBP",724
"57473","MGLL",724
"57474","SERPINE2",724
"57475","CIAPIN1",724
"57476","CDKN2D",724
"57477","TBCB",724
"57478","CACYBP",724
"57479","RGCC",724
"57480","COMMD1",724
"57481","DRG2",724
"57482","ATOX1",724
"57483","YES1",724
"57484","LACTB2",724
"57485","GCC1",724
"57486","RBKS",724
"57487","LBR",724
"57488","DBNL",724
"57489","SULT1A1",724
"57490","HHEX",724
"57491","OTUD6B",724
"57492","DECR1",724
"57493","SHMT1",724
"57494","TAB2",724
"57495","FADD",724
"57496","CRKL",724
"57497","IL7",724
"57498","MYDGF",724
"57499","TYMP",724
"57500","MTSS1",724
"57501","METAP1D",724
"57502","MARS1",724
"57503","DCTN2",724
"57504","TTR",724
"57505","RILP",724
"57506","CD40",724
"57507","DTYMK",724
"57508","DIABLO",724
"57509","RWDD1",724
"57510","BCL2L1",724
"57511","PPME1",724
"57512","CASP3",724
"57513","NARS1",724
"57514","PPIB",724
"57515","GLOD4",724
"57516","HBEGF",724
"57517","ACADSB",724
"57518","AP3B1",724
"57519","NUDT16",724
"57520","EIF4E",724
"57521","EHBP1",724
"57522","ACY1",724
"57523","SLC9A3R1",724
"57524","CRYBB1",724
"57525","PEBP1",724
"57526","PTS",724
"57527","SYAP1",724
"57528","ABL1",724
"57529","DTD1",724
"57530","GZMH",724
"57531","GRHPR",724
"57532","PTRHD1",724
"57533","VTI1A",724
"57534","Condition",724
"57535","TRIAP1",725
"57536","VAV3",725
"57537","LACTB2",725
"57538","ATXN3",725
"57539","DXO",725
"57540","NARS1",725
"57541","FAM13A",725
"57542","SNX9",725
"57543","EIF4E",725
"57544","DBI",725
"57545","UBE2L6",725
"57546","YES1",725
"57547","MGLL",725
"57548","STAMBP",725
"57549","RBKS",725
"57550","SNAP23",725
"57551","FKBP4",725
"57552","CD40",725
"57553","EBAG9",725
"57554","APRT",725
"57555","CDKN2D",725
"57556","CDC37",725
"57557","ENO1",725
"57558","NSFL1C",725
"57559","MINK1",725
"57560","HCLS1",725
"57561","CRKL",725
"57562","CIRBP",725
"57563","TWF2",725
"57564","FADD",725
"57565","RILP",725
"57566","PPIB",725
"57567","SRC",725
"57568","FYB1",725
"57569","METAP2",725
"57570","UBXN1",725
"57571","PEBP1",725
"57572","TBCA",725
"57573","TXLNA",725
"57574","EHBP1",725
"57575","NT5C3A",725
"57576","EEF1D",725
"57577","MARS1",725
"57578","MPIG6B",725
"57579","ABL1",725
"57580","CLEC1B",725
"57581","TYMP",725
"57582","MTSS1",725
"57583","USP8",725
"57584","MAP4K5",725
"57585","RILPL2",725
"57586","KIFBP",725
"57587","GLOD4",725
"57588","ERP29",725
"57589","RBPMS2",725
"57590","DNAJB6",725
"57591","AP3B1",725
"57592","VTI1A",725
"57593","ARHGEF12",725
"57594","MESD",725
"57595","GZMH",725
"57596","GMPR2",725
"57597","VASP",725
"57598","RAB11FIP3",725
"57599","MAPK9",725
"57600","NT5C",725
"57601","CMC1",725
"57602","OTUD7B",725
"57603","MAVS",725
"57604","SHMT1",725
"57605","CDC42BPB",725
"57606","STX4",725
"57607","MPI",725
"57608","Condition",725
"57609","PDCD5",726
"57610","GGCT",726
"57611","DNPH1",726
"57612","SPART",726
"57613","STAMBP",726
"57614","NT5C3A",726
"57615","RWDD1",726
"57616","SNX15",726
"57617","VPS37A",726
"57618","VTA1",726
"57619","BRAP",726
"57620","CACYBP",726
"57621","PTS",726
"57622","LATS1",726
"57623","DTD1",726
"57624","DBI",726
"57625","UBXN1",726
"57626","RAB27B",726
"57627","GPI",726
"57628","YARS1",726
"57629","SRC",726
"57630","NEXN",726
"57631","STAT5B",726
"57632","PRDX5",726
"57633","CLEC1B",726
"57634","TAB2",726
"57635","LBR",726
"57636","FABP5",726
"57637","EBAG9",726
"57638","GMPR2",726
"57639","ENO1",726
"57640","STK4",726
"57641","DNAJB14",726
"57642","LZTFL1",726
"57643","RBKS",726
"57644","APRT",726
"57645","KYAT1",726
"57646","CRYBB1",726
"57647","CMC1",726
"57648","AXIN1",726
"57649","CRKL",726
"57650","MGLL",726
"57651","MINK1",726
"57652","KYNU",726
"57653","SHMT1",726
"57654","MESD",726
"57655","IST1",726
"57656","HBEGF",726
"57657","MTSS1",726
"57658","FXN",726
"57659","DRG2",726
"57660","USO1",726
"57661","METAP1D",726
"57662","FKBP14",726
"57663","CORO1A",726
"57664","RAB11FIP3",726
"57665","DOK2",726
"57666","SCLY",726
"57667","EIF4G1",726
"57668","UBE2L6",726
"57669","NUB1",726
"57670","USP8",726
"57671","NARS1",726
"57672","FKBP4",726
"57673","VASH1",726
"57674","SERPINB1",726
"57675","HHEX",726
"57676","AP3B1",726
"57677","HARS1",726
"57678","MARS1",726
"57679","SKAP2",726
"57680","L3HYPDH",726
"57681","Condition",726
"57682","F11R",727
"57683","NIT1",727
"57684","AP3B1",727
"57685","SNAP29",727
"57686","PPP1R9B",727
"57687","CASP3",727
"57688","L3HYPDH",727
"57689","NSFL1C",727
"57690","TAB2",727
"57691","GLOD4",727
"57692","NT5C3A",727
"57693","DTYMK",727
"57694","PSTPIP2",727
"57695","RILP",727
"57696","HARS1",727
"57697","CLEC1B",727
"57698","ARHGEF12",727
"57699","CDC42BPB",727
"57700","NIT2",727
"57701","PPP1R12A",727
"57702","CRYBB1",727
"57703","RAB27B",727
"57704","DBNL",727
"57705","TBCA",727
"57706","PRKAR2A",727
"57707","TXN",727
"57708","MARS1",727
"57709","IL7",727
"57710","ERBIN",727
"57711","LBR",727
"57712","FABP5",727
"57713","GGCT",727
"57714","PRKG1",727
"57715","YES1",727
"57716","DPY30",727
"57717","CD69",727
"57718","SNX9",727
"57719","AXIN1",727
"57720","CC2D1A",727
"57721","PCYT2",727
"57722","DXO",727
"57723","USP8",727
"57724","KYNU",727
"57725","SULT1A1",727
"57726","PPIB",727
"57727","STAT5B",727
"57728","DNAJB6",727
"57729","TYMP",727
"57730","JPT2",727
"57731","GGACT",727
"57732","RHOC",727
"57733","HBEGF",727
"57734","PLPBP",727
"57735","RWDD1",727
"57736","SNX15",727
"57737","HTRA2",727
"57738","MINK1",727
"57739","HSBP1",727
"57740","MTDH",727
"57741","NUDT16",727
"57742","DRG2",727
"57743","DNAJB14",727
"57744","NFU1",727
"57745","TDRKH",727
"57746","BRAP",727
"57747","VAV3",727
"57748","HCLS1",727
"57749","SYAP1",727
"57750","DCTN2",727
"57751","SNAP23",727
"57752","SCLY",727
"57753","NAGK",727
"57754","PTRHD1",727
"57755","EEF1D",727
"57756","HHEX",727
"57757","VTI1A",727
"57758","SHMT1",727
"57759","METAP2",727
"57760","GCC1",727
"57761","SCAMP3",727
"57762","ACY1",727
"57763","UBE2L6",727
"57764","ATP5IF1",727
"57765","Condition",727
"57766","HSPA1A",728
"57767","PTRHD1",728
"57768","SNX9",728
"57769","CETN3",728
"57770","RGCC",728
"57771","SCAMP3",728
"57772","ACOT13",728
"57773","TBCA",728
"57774","SNAP29",728
"57775","NUDT16",728
"57776","FKBP4",728
"57777","DTYMK",728
"57778","FADD",728
"57779","EEF1D",728
"57780","RBKS",728
"57781","FYB1",728
"57782","TYMP",728
"57783","DCTN1",728
"57784","KYAT1",728
"57785","LACTB2",728
"57786","MINK1",728
"57787","NARS1",728
"57788","CRYBB1",728
"57789","RILP",728
"57790","SYAP1",728
"57791","CIAPIN1",728
"57792","AXIN1",728
"57793","CDC42BPB",728
"57794","MPI",728
"57795","MTDH",728
"57796","CDC26",728
"57797","JPT2",728
"57798","PPP1R9B",728
"57799","STK4",728
"57800","METAP2",728
"57801","USP8",728
"57802","COMMD1",728
"57803","DNAJB6",728
"57804","PRKAR2A",728
"57805","HBEGF",728
"57806","EBAG9",728
"57807","RBPMS2",728
"57808","GGCT",728
"57809","ATOX1",728
"57810","VPS53",728
"57811","SLC9A3R1",728
"57812","SRC",728
"57813","PDLIM5",728
"57814","TRIAP1",728
"57815","CD40",728
"57816","SERPINB1",728
"57817","SRP14",728
"57818","AP3B1",728
"57819","TXN",728
"57820","CD69",728
"57821","GMPR2",728
"57822","LBR",728
"57823","EIF4G1",728
"57824","ACY1",728
"57825","EHBP1",728
"57826","ITGB1BP2",728
"57827","FKBP14",728
"57828","DNAJB14",728
"57829","ABHD14B",728
"57830","CIRBP",728
"57831","PCYT2",728
"57832","TXLNA",728
"57833","STX4",728
"57834","SKAP2",728
"57835","GPD1",728
"57836","Condition",728
"57837","TXLNA",729
"57838","ITGB1BP2",729
"57839","SCLY",729
"57840","SNAP23",729
"57841","ENO2",729
"57842","CACYBP",729
"57843","KIFBP",729
"57844","MARS1",729
"57845","HPSE",729
"57846","CRYBB1",729
"57847","FKBP5",729
"57848","SRC",729
"57849","TBCA",729
"57850","CORO1A",729
"57851","ABHD14B",729
"57852","HHEX",729
"57853","PPIB",729
"57854","VASP",729
"57855","L3HYPDH",729
"57856","GZMH",729
"57857","F11R",729
"57858","SAMD9L",729
"57859","CD40",729
"57860","FXN",729
"57861","SKAP2",729
"57862","DCTN1",729
"57863","MGMT",729
"57864","RGCC",729
"57865","MESD",729
"57866","GPD1",729
"57867","TBCB",729
"57868","STAMBP",729
"57869","ABL1",729
"57870","CETN3",729
"57871","SHMT1",729
"57872","MAVS",729
"57873","DNAJB6",729
"57874","GGACT",729
"57875","NUDT16",729
"57876","STIP1",729
"57877","EIF4E",729
"57878","STX4",729
"57879","IST1",729
"57880","DNAJB14",729
"57881","TOMM20",729
"57882","CASP3",729
"57883","IRAK4",729
"57884","LATS1",729
"57885","SIRT2",729
"57886","NDUFB7",729
"57887","GGCT",729
"57888","MTDH",729
"57889","SCRN1",729
"57890","PCYT2",729
"57891","CC2D1A",729
"57892","AP3B1",729
"57893","MAPK9",729
"57894","LBR",729
"57895","PLPBP",729
"57896","FADD",729
"57897","SERPINE1",729
"57898","NARS1",729
"57899","STAT5B",729
"57900","JPT2",729
"57901","FKBP14",729
"57902","SNX9",729
"57903","APRT",729
"57904","PEBP1",729
"57905","UBXN1",729
"57906","VAV3",729
"57907","NUDT5",729
"57908","SYAP1",729
"57909","KYAT1",729
"57910","RWDD1",729
"57911","MAP2K1",729
"57912","DAG1",729
"57913","MSRA",729
"57914","NIT2",729
"57915","MPIG6B",729
"57916","RAB27B",729
"57917","Condition",729
"57918","PPP1R9B",730
"57919","HTRA2",730
"57920","MTSS1",730
"57921","FAM13A",730
"57922","IPCEF1",730
"57923","CMC1",730
"57924","FKBP4",730
"57925","SERPINB1",730
"57926","CRYBB1",730
"57927","APRT",730
"57928","NT5C3A",730
"57929","LACTB2",730
"57930","CLEC1B",730
"57931","NEXN",730
"57932","CD69",730
"57933","RBPMS2",730
"57934","SAMD9L",730
"57935","GGACT",730
"57936","GPI",730
"57937","DBNL",730
"57938","GRHPR",730
"57939","MAP4K5",730
"57940","PPP1R12A",730
"57941","MAVS",730
"57942","FYB1",730
"57943","QDPR",730
"57944","VTA1",730
"57945","MGLL",730
"57946","OTUD7B",730
"57947","PCYT2",730
"57948","F11R",730
"57949","SCLY",730
"57950","L3HYPDH",730
"57951","DAG1",730
"57952","ABHD14B",730
"57953","PPME1",730
"57954","SRC",730
"57955","EIF4E",730
"57956","CDKN2D",730
"57957","ABL1",730
"57958","CRYZL1",730
"57959","RWDD1",730
"57960","GZMH",730
"57961","SKAP2",730
"57962","GCC1",730
"57963","CORO1A",730
"57964","DXO",730
"57965","TYMP",730
"57966","DAAM1",730
"57967","VTI1A",730
"57968","TRIAP1",730
"57969","VAV3",730
"57970","NAGK",730
"57971","KIFBP",730
"57972","MINK1",730
"57973","CDC42BPB",730
"57974","YARS1",730
"57975","NIT2",730
"57976","FXN",730
"57977","GIPC3",730
"57978","MAPK9",730
"57979","AK1",730
"57980","CACYBP",730
"57981","NARS1",730
"57982","EIF4G1",730
"57983","STAMBP",730
"57984","MYDGF",730
"57985","IRAK4",730
"57986","SH2D1A",730
"57987","PDLIM7",730
"57988","SNX9",730
"57989","HBEGF",730
"57990","Condition",730
"57991","MAP2K1",731
"57992","SAMD9L",731
"57993","MGLL",731
"57994","VTI1A",731
"57995","AK1",731
"57996","PDCD5",731
"57997","RBKS",731
"57998","MESD",731
"57999","PPME1",731
"58000","MAP4K5",731
"58001","RBPMS2",731
"58002","KYAT1",731
"58003","DAAM1",731
"58004","FKBP5",731
"58005","SRC",731
"58006","DNAJA2",731
"58007","NDUFB7",731
"58008","DNAJB14",731
"58009","CDC37",731
"58010","GGCT",731
"58011","DAG1",731
"58012","GGACT",731
"58013","SCLY",731
"58014","GZMH",731
"58015","IST1",731
"58016","RHOC",731
"58017","CRYBB1",731
"58018","HNRNPK",731
"58019","NT5C1A",731
"58020","IL7",731
"58021","VTA1",731
"58022","PRKAR2A",731
"58023","BCL2L1",731
"58024","YES1",731
"58025","LATS1",731
"58026","AXIN1",731
"58027","CETN3",731
"58028","NT5C",731
"58029","USP8",731
"58030","FABP5",731
"58031","PDLIM7",731
"58032","PDLIM5",731
"58033","DCTN1",731
"58034","MAPK9",731
"58035","NCK2",731
"58036","PPP1R12A",731
"58037","MGMT",731
"58038","VASH1",731
"58039","RAB11FIP3",731
"58040","NEXN",731
"58041","DOK2",731
"58042","CD69",731
"58043","BRAP",731
"58044","PTS",731
"58045","UBE2L6",731
"58046","DXO",731
"58047","TRIAP1",731
"58048","SNAP29",731
"58049","RAB27B",731
"58050","ITGB1BP2",731
"58051","IMPACT",731
"58052","DNPH1",731
"58053","SRP14",731
"58054","MINK1",731
"58055","PPP1R9B",731
"58056","ARF6",731
"58057","FXN",731
"58058","TYMP",731
"58059","ERP29",731
"58060","STAT5B",731
"58061","ARHGEF12",731
"58062","VASP",731
"58063","SLC9A3R1",731
"58064","CRKL",731
"58065","SHMT1",731
"58066","KIFBP",731
"58067","GRHPR",731
"58068","AP3B1",731
"58069","USO1",731
"58070","ABL1",731
"58071","CD40",731
"58072","MYDGF",731
"58073","NAGK",731
"58074","IPCEF1",731
"58075","NIT2",731
"58076","TXLNA",731
"58077","CDKN2D",731
"58078","STK4",731
"58079","GLOD4",731
"58080","MTDH",731
"58081","Condition",731
"58082","RBKS",732
"58083","GPI",732
"58084","HNRNPK",732
"58085","TJAP1",732
"58086","SRP14",732
"58087","EIF4E",732
"58088","BCL2L1",732
"58089","UBE2L6",732
"58090","MPIG6B",732
"58091","SNAP23",732
"58092","MGMT",732
"58093","SCRN1",732
"58094","CACYBP",732
"58095","DOK2",732
"58096","TMED8",732
"58097","KYAT1",732
"58098","CASP3",732
"58099","RAB27B",732
"58100","LBR",732
"58101","FAM13A",732
"58102","CD69",732
"58103","OTUD6B",732
"58104","SCLY",732
"58105","FADD",732
"58106","VTA1",732
"58107","UBXN1",732
"58108","EIF2AK2",732
"58109","RWDD1",732
"58110","PDLIM7",732
"58111","SIRT2",732
"58112","MESD",732
"58113","STK4",732
"58114","NIT1",732
"58115","TTR",732
"58116","HSBP1",732
"58117","KIFBP",732
"58118","DCTN2",732
"58119","DNPH1",732
"58120","ERP29",732
"58121","TWF2",732
"58122","DRG2",732
"58123","GGCT",732
"58124","RGCC",732
"58125","SKAP2",732
"58126","SAMD9L",732
"58127","ARF6",732
"58128","TOMM20",732
"58129","CETN3",732
"58130","RBPMS2",732
"58131","PPIB",732
"58132","NUB1",732
"58133","SERPINE2",732
"58134","GADD45GIP1",732
"58135","SNX15",732
"58136","PPP1R9B",732
"58137","PTRHD1",732
"58138","GPD1",732
"58139","NIT2",732
"58140","JPT2",732
"58141","SRC",732
"58142","DTYMK",732
"58143","NEXN",732
"58144","USP8",732
"58145","SYAP1",732
"58146","KYNU",732
"58147","SERPINB1",732
"58148","TBCA",732
"58149","NT5C1A",732
"58150","GMPR2",732
"58151","L3HYPDH",732
"58152","ENO2",732
"58153","CIAPIN1",732
"58154","DNAJB14",732
"58155","PTS",732
"58156","VPS53",732
"58157","VPS37A",732
"58158","GRHPR",732
"58159","CD40",732
"58160","DECR1",732
"58161","CC2D1A",732
"58162","CORO1A",732
"58163","MARS1",732
"58164","Condition",732
"58165","MAVS",733
"58166","PTS",733
"58167","GPI",733
"58168","DAB2",733
"58169","UBE2L6",733
"58170","MIF",733
"58171","RBKS",733
"58172","IST1",733
"58173","PRKG1",733
"58174","CETN3",733
"58175","PTPN6",733
"58176","VPS37A",733
"58177","SERPINE2",733
"58178","NFU1",733
"58179","CORO1A",733
"58180","SNAP23",733
"58181","TXLNA",733
"58182","NCK2",733
"58183","NAPRT",733
"58184","YES1",733
"58185","SDCCAG8",733
"58186","RGCC",733
"58187","SNX9",733
"58188","SCAMP3",733
"58189","SLC9A3R1",733
"58190","USP8",733
"58191","SCLY",733
"58192","LATS1",733
"58193","ALDH1A1",733
"58194","SIRT2",733
"58195","HCLS1",733
"58196","INPPL1",733
"58197","TAB2",733
"58198","PRKAR2A",733
"58199","PPP1R9B",733
"58200","QDPR",733
"58201","HTRA2",733
"58202","DRG2",733
"58203","SKAP2",733
"58204","COMMD1",733
"58205","BCL2L1",733
"58206","MTDH",733
"58207","TMED8",733
"58208","NSFL1C",733
"58209","PDLIM5",733
"58210","DCTD",733
"58211","TRIAP1",733
"58212","NT5C1A",733
"58213","ATOX1",733
"58214","APEX1",733
"58215","DCTN1",733
"58216","CCS",733
"58217","MGMT",733
"58218","MTSS1",733
"58219","AK1",733
"58220","LZTFL1",733
"58221","RBPMS2",733
"58222","METAP1D",733
"58223","DNAJB14",733
"58224","NT5C",733
"58225","DCTN2",733
"58226","STAT5B",733
"58227","CD40",733
"58228","SRC",733
"58229","ERBIN",733
"58230","GGACT",733
"58231","LACTB2",733
"58232","GCC1",733
"58233","CDC42BPB",733
"58234","SAMD9L",733
"58235","CDKN1A",733
"58236","CLEC1B",733
"58237","PSME1",733
"58238","TTR",733
"58239","USO1",733
"58240","TACC3",733
"58241","PPP1R12A",733
"58242","STIP1",733
"58243","ACY1",733
"58244","SH2D1A",733
"58245","CD69",733
"58246","CAMSAP1",733
"58247","NUMB",733
"58248","TYMP",733
"58249","SHMT1",733
"58250","DBNL",733
"58251","Condition",733
"58252","SERPINE1",734
"58253","LZTFL1",734
"58254","SNX15",734
"58255","TOMM20",734
"58256","BCL2L1",734
"58257","IL7",734
"58258","SCLY",734
"58259","ACY1",734
"58260","ATOX1",734
"58261","NAGK",734
"58262","LBR",734
"58263","PPP1R9B",734
"58264","SH2D1A",734
"58265","PDLIM5",734
"58266","NT5C",734
"58267","GCC1",734
"58268","PTS",734
"58269","CETN3",734
"58270","SHMT1",734
"58271","SNAP29",734
"58272","SORD",734
"58273","CD40",734
"58274","CDC42BPB",734
"58275","LATS1",734
"58276","SRC",734
"58277","FKBP4",734
"58278","PRDX5",734
"58279","FADD",734
"58280","GPI",734
"58281","STIP1",734
"58282","FKBP5",734
"58283","OTUD6B",734
"58284","HBEGF",734
"58285","SIRT2",734
"58286","ALDH1A1",734
"58287","ARHGEF12",734
"58288","RAB11FIP3",734
"58289","NUDC",734
"58290","CASP3",734
"58291","HHEX",734
"58292","HSPA1A",734
"58293","GGACT",734
"58294","PLPBP",734
"58295","PDLIM7",734
"58296","RHOC",734
"58297","TXLNA",734
"58298","MPIG6B",734
"58299","PPP1R12A",734
"58300","FKBP14",734
"58301","SCAMP3",734
"58302","MTDH",734
"58303","VAV3",734
"58304","EIF4E",734
"58305","NIT1",734
"58306","SKAP2",734
"58307","CLEC1B",734
"58308","VTI1A",734
"58309","CIRBP",734
"58310","DXO",734
"58311","SLC9A3R1",734
"58312","TRIAP1",734
"58313","NT5C1A",734
"58314","PARK7",734
"58315","IMPACT",734
"58316","PRKAR2A",734
"58317","PPIB",734
"58318","MTSS1",734
"58319","CIAPIN1",734
"58320","BRAP",734
"58321","IFNL1",734
"58322","APRT",734
"58323","NARS1",734
"58324","PRKAR1A",734
"58325","FABP5",734
"58326","TBCB",734
"58327","CDC37",734
"58328","CMC1",734
"58329","GGCT",734
"58330","FYB1",734
"58331","STAMBP",734
"58332","GRHPR",734
"58333","YARS1",734
"58334","STK4",734
"58335","CAMSAP1",734
"58336","OTUD7B",734
"58337","JPT2",734
"58338","SERPINB1",734
"58339","DBNL",734
"58340","L3HYPDH",734
"58341","Condition",734
