Gene_name,logFC,P.Value
TKFC,-0.0761061547423632,0.177194709689301
PF4,-0.0947832457816946,0.177400074456263
TUBB1,0.0854011707715175,0.178313299910803
ENO2,-0.0888326893246909,0.178345525857366
BAG5,0.135222975252135,0.178347597099265
CYC1,-0.0903173650624284,0.178403710612197
COPB2,-0.086552453142768,0.179382844656497
ACTR1A,-0.0853362269498443,0.17993499594505
GSTZ1,0.112824219075571,0.180013169936954
SMTN,-0.11963366592586,0.182358446557799
EIF5A2,-0.106922739604292,0.182669154690124
HNRNPM,-0.0910098229944359,0.183544329537052
AIF1,-0.195916702467846,0.184361865710123
GP6,0.131928000470915,0.184982206163548
TBCB,-0.138192361211272,0.185061273773344
XPO1,0.0693041665415137,0.185171637775819
ATP5F1D,-0.094061811508182,0.185288664108585
RPS7,-0.0980896500169592,0.185749317467095
LYZ,0.169211852492307,0.186070021688957
CTSD,-0.182904842354662,0.186653601700133
FLOT1,0.0733173368996428,0.18684946940558
MVP,0.130670369903928,0.18698118951742
MAPRE2,0.105995529358674,0.187490265477018
CTSA,-0.137489056223061,0.187508875885937
PTPN6,-0.0784189132764814,0.189873377917668
GRB2,-0.0930459115368558,0.190232471360309
H3-3A,0.233363696720067,0.190499073352284
TREML1,0.0853996798535538,0.190549230548259
ME2,-0.071216982263852,0.191451256512736
STX4,-0.0852917376178156,0.191581298042624
PLP2,0.1309596139783,0.191645423331605
CD53,-0.109331272485209,0.192140431833643
PTPN18,-0.153077641865728,0.192298028583055
EIF3F,0.15164582270324,0.192493475659817
ITGA6,-0.0638077043386053,0.19252086679295
TTN,-0.135701727277361,0.19307906596258
SLC25A3,0.0679011369866769,0.193286336990948
ATIC,-0.0866973166336474,0.194377724408924
PRTN3,0.309253975666672,0.194459392121438
TUBB,0.124271060598499,0.194691348929334
GP1BA,0.126647067452241,0.195507357924041
ZC3H3,-0.079322219457392,0.195508578659364
CNPY3,-0.0770768022316564,0.196581391653322
SPECC1,-0.115516046145835,0.196867145705637
IMMT,-0.0615242725500635,0.196872812006795
SEC31A,-0.120700936744653,0.197710539458563
LRRC47,0.0670945022864723,0.197917638019879
SERPINH1,-0.101842026494471,0.199380198893595
HSPD1,-0.0715293349097221,0.199558865168942
PRDX6,-0.078683788776155,0.199830172193065
VDAC2,0.074071340324924,0.199999873871905
PFDN4,-0.0826532437031809,0.200331334185114
FOLR3,-2.27544906759109,0.201041063040309
MSN,-0.0850025990923056,0.201206392425222
MICU2,-0.156889412362142,0.202735343892361
SULT1A3,0.0967272952605128,0.203768386417429
VAPA,0.148123450170233,0.206385674440558
PAICS,0.0841818915885267,0.20723567339225
PGLYRP2,0.13140610391855,0.208918342210338
DNAAF1,-0.130796143429889,0.209606808755284
TYMP,0.0746475264830473,0.209771540894185
PDCD6IP,-0.0908322368849338,0.210042361403807
PGRMC1,0.0753227613328001,0.21050010533355
CUTA,0.206548411382758,0.210577687647814
DDX39A,0.168905136098501,0.211140078366174
S100A6,-0.12121249279012,0.211230554136342
CYB5B,-0.167294281038359,0.212637687525833
GRIPAP1,-0.205313166448511,0.212994594514271
SH3BGRL,0.0976713832591217,0.214166628791825
RENBP,0.085929853456436,0.214408848588726
PDIA4,-0.0688735557596818,0.214442120160539
EEF1E1,0.118583440183956,0.215036273199553
SOD2,0.168858630315321,0.215274306760749
REXO2,-0.104228961366154,0.215283372031094
SERPINB10,-2.1951410509255,0.215300439783558
PHPT1,-0.425792972842213,0.215445466817999
CACYBP,-0.177277919275709,0.217039662891661
NDUFA8,-0.104671349958931,0.217269615111814
SLC27A4,-0.0891422953076467,0.21729456276286
AHCY,-0.0625279484179358,0.217719918750235
AGPAT1,0.121426407743459,0.219878638672048
PYGL,-0.0993961352210545,0.219888249284264
SPPL2A,-0.0916663685712609,0.219984301437588
PSMB8,-0.0750320565600917,0.220133210072006
GIMAP4,-0.078275772266355,0.220281237832282
EPS15L1,0.0682629603872629,0.220574229649826
CNP,0.126529347950931,0.220921939863861
VPS13C,-0.0707142627414968,0.220953052205003
ITGA2B,0.0994454422805892,0.22262646285316
TMEM41B,0.232664864623381,0.22310923348385
MDH2,-0.0631600713594201,0.223236757642128
EEF1D,0.0797736858474882,0.223553128675959
RGS10,-0.166786310883852,0.22403308961632
CYBB,-0.0869136401811724,0.224116091932125
BST1,-0.0702427003505888,0.224350874078955
DARS1,0.0757124373056288,0.227977065368748
ABHD16A,0.0718289218537959,0.228078255332432
IARS2,-0.087845829525812,0.228834526310597
P4HB,-0.0707116876623209,0.229710322611415
ATAD3A,-0.0962143217413263,0.229929210122013
TMEM40,-0.0970608268194915,0.230273176878054
CNN2,-0.0856473434842317,0.230588658620142
OBSCN,-0.155490062168154,0.230813628432221
SELENOF,0.21326317353181,0.230846563020269
PCF11,0.163024494518546,0.230917379627518
TRIP10,-0.143549838602835,0.231560910115763
CUL3,-0.14390141337711,0.231941423222339
DARS2,-0.115447158364026,0.23231905292449
RAP2B,0.084170728125216,0.232510177396462
ACAP1,0.0770609476641187,0.232628912895076
HSD17B4,0.0781214277146038,0.232824958865848
DDX17,-0.0721435419686044,0.233442840072434
CTTN,-0.0696030694589806,0.234107836714076
TUBG1,-0.0871594747841945,0.234270949513271
NPEPPS,-0.0568289443707066,0.234450718375188
RPL28,-0.0912348028243192,0.235204877466237
EGF,-0.0965584817449512,0.235311362461476
NSFL1C,-0.154087403356835,0.235380113307235
TXNL1,0.0885851909967357,0.236527959739885
CFL1,0.0961397485400101,0.236753327497318
MYH9,0.0829188840633201,0.236896953313612
