"BIOCHEMICAL" "logFC" "P.Value" "adj.P.Val" "Comp"
"TGFA" "TGFA" 0.152010881956357 0.0160274931056821 0.0425894203162807 "group2-group1"
"FOLH1" "FOLH1" 0.356586803738055 0.0162151008350435 0.0430488099371771 "group2-group1"
"VWA1" "VWA1" 0.201979031914441 0.0162766360522748 0.0431729647738651 "group2-group1"
"EDDM3B" "EDDM3B" 0.328838886639345 0.016337972168774 0.0432963668624898 "group2-group1"
"TNFRSF11A" "TNFRSF11A" 0.178168514163362 0.0163607126446212 0.0433173578444093 "group2-group1"
"SLAMF6" "SLAMF6" 0.181692235282555 0.0164334509876589 0.043470567635228 "group2-group1"
"IL15RA" "IL15RA" 0.176347128740746 0.0166448380516962 0.0439899291366257 "group2-group1"
"IGFBP7" "IGFBP7" 0.10551771565205 0.0166621963457383 0.043996025220048 "group2-group1"
"FGF5" "FGF5" -0.174613324682852 0.0168074648586316 0.0443395485395128 "group2-group1"
"TSC22D1" "TSC22D1" 0.342679640272693 0.0168427863438759 0.0443926640966179 "group2-group1"
"ATRN" "ATRN" 0.0796071245092873 0.0168665113879397 0.0444151466549078 "group2-group1"
"CASP1" "CASP1" 0.24441284854479 0.0168954326311427 0.0444512597487219 "group2-group1"
"CD302" "CD302" 0.172978185651002 0.0169292130167529 0.0445000806186768 "group2-group1"
"CCN3" "CCN3" 0.162936323834282 0.0171254169053331 0.0449753761134668 "group2-group1"
"PAIP2B" "PAIP2B" 0.226556875016835 0.0173011633255437 0.0453821346651236 "group2-group1"
"SOD2" "SOD2" 0.17538343955809 0.0173113514032203 0.0453821346651236 "group2-group1"
"CHAC2" "CHAC2" 0.300466422076 0.017385715579121 0.0455362425069631 "group2-group1"
"PNPT1" "PNPT1" 0.35473088760322 0.0174834927770955 0.0457513423343333 "group2-group1"
"EPHA1" "EPHA1" 0.150278227806574 0.017638862283978 0.046116631892726 "group2-group1"
"FKBP7" "FKBP7" 0.183443564080261 0.0178414481053091 0.046604604836299 "group2-group1"
"SSH3" "SSH3" 0.110876352001183 0.0180456411503247 0.0470959009664277 "group2-group1"
"TDO2" "TDO2" 0.296738232790307 0.0183034413863273 0.0477261009564984 "group2-group1"
"CAMLG" "CAMLG" 0.334378735689211 0.0183314105613721 0.0477564287619346 "group2-group1"
"TIE1" "TIE1" 0.179417094745655 0.0183672249265699 0.0477692363742844 "group2-group1"
"GFRA1" "GFRA1" 0.139732546174064 0.0183690118661292 0.0477692363742844 "group2-group1"
"ADGRG2" "ADGRG2" -0.113413409821609 0.0184280693231576 0.0478802192280797 "group2-group1"
"IL10RB" "IL10RB" 0.127814041222805 0.0184665660460136 0.0479376310412946 "group2-group1"
"PMM2" "PMM2" 0.180643221162509 0.0185448160511211 0.0480980455345405 "group2-group1"
"FABP4" "FABP4" 0.25615547776309 0.0186170623051455 0.0482426180123584 "group2-group1"
"IL17RB" "IL17RB" 0.273740280531424 0.0187635535474717 0.0485791559072275 "group2-group1"
"SUMF1" "SUMF1" -0.259079809528498 0.0188265597312683 0.0486991452163692 "group2-group1"
"PPL" "PPL" 0.18454893652506 0.0189416413291749 0.0489535080505556 "group2-group1"
"PTGDS" "PTGDS" 0.117096709430512 0.018962969707359 0.0489653360906453 "group2-group1"
"PGR" "PGR" 0.300351229349142 0.0189986830426191 0.0490142546633501 "group2-group1"
"FAM3C" "FAM3C" 0.136576823354369 0.0190172472102769 0.0490188832413045 "group2-group1"
"S100A11" "S100A11" 0.150711345774083 0.0190465377489779 0.049051127612566 "group2-group1"
"ACHE" "ACHE" 0.14273298412566 0.0190683544542629 0.0490640845684951 "group2-group1"
"CD59" "CD59" 0.0949931326399941 0.0191980010821452 0.0493515750431826 "group2-group1"
"CCN4" "CCN4" 0.129568927471676 0.0192138530274177 0.0493515750431826 "group2-group1"
"CCL27" "CCL27" 0.180499783540676 0.0193406054106322 0.049633529073993 "group2-group1"
"KLF4" "KLF4" 0.238277362067562 0.0194506160098274 0.0498572169536226 "group2-group1"
"EFNA4" "EFNA4" 0.11979921457839 0.0194618831830596 0.0498572169536226 "group2-group1"
"CCT5" "CCT5" 0.19024091870174 0.0196770603488285 0.0503643147107056 "group2-group1"
"GZMB" "GZMB" 0.376263137562909 0.019740793352902 0.0504832361946915 "group2-group1"
"RCOR1" "RCOR1" 0.252282983345082 0.0198148320612203 0.0506282815690096 "group2-group1"
"ERI1" "ERI1" 0.182393316658293 0.0204322951207947 0.0521603481555308 "group2-group1"
"IL3" "IL3" 0.48689254031638 0.0206978087437832 0.052792054937241 "group2-group1"
"CCL11" "CCL11" 0.138007091541201 0.020850157725298 0.0531342729128561 "group2-group1"
"CLTA" "CLTA" 0.225588819111732 0.0209565316709374 0.0533135056357307 "group2-group1"
"CRYM" "CRYM" 0.221612068917341 0.0209569681749759 0.0533135056357307 "group2-group1"
"CD6" "CD6" 0.22052656235593 0.0210223493820615 0.0533884865599893 "group2-group1"
"MYBPC2" "MYBPC2" 0.418445228996413 0.0210229722991952 0.0533884865599893 "group2-group1"
"MYO9B" "MYO9B" 0.290730624544921 0.021121873193141 0.0535930862357215 "group2-group1"
"ADAMTS16" "ADAMTS16" 0.14181414501655 0.0213528807893211 0.0541294269105666 "group2-group1"
"CPB1" "CPB1" 0.232540396516554 0.021370290336912 0.0541294269105666 "group2-group1"
"ZNF830" "ZNF830" 0.264338009174003 0.0215745543771368 0.0545994999518363 "group2-group1"
"GPKOW" "GPKOW" 0.160592534229464 0.0219495986730732 0.0555005855721393 "group2-group1"
"GP2" "GP2" -0.357227915749465 0.0221048597785696 0.0558448618260665 "group2-group1"
"SPINT2" "SPINT2" 0.287459177702108 0.0221737963099213 0.0559706447443004 "group2-group1"
"TOR1AIP1" "TOR1AIP1" 0.220343280342395 0.0225025232732163 0.0567418357265195 "group2-group1"
"CLEC12A" "CLEC12A" 0.107774051025095 0.0225181421288959 0.0567418357265195 "group2-group1"
"SSB" "SSB" 0.313805485434461 0.0225443742419234 0.0567590059510267 "group2-group1"
"GOLGA3" "GOLGA3" 0.28227788002298 0.0226202801235494 0.0569011005173278 "group2-group1"
"MYLPF" "MYLPF" 0.324866655903534 0.0227149525177812 0.0570901171190665 "group2-group1"
"MFGE8" "MFGE8" 0.237982546698852 0.0228201937771297 0.057291940737744 "group2-group1"
"KCNIP4" "KCNIP4" -0.361220706696579 0.0228344546559945 0.057291940737744 "group2-group1"
"PSMD5" "PSMD5" 0.207348485359442 0.0228703015543548 0.0573326684763115 "group2-group1"
"HMCN2" "HMCN2" 0.246899281521011 0.0229732392661338 0.0575413696443094 "group2-group1"
"KRT19" "KRT19" 0.268055604020353 0.0238237114202426 0.0596204695902134 "group2-group1"
"LY75" "LY75" 0.164811192942148 0.0238976288463823 0.0597542935140937 "group2-group1"
"ADIPOQ" "ADIPOQ" -0.336736938039941 0.0240232347113903 0.0600170214199947 "group2-group1"
"FCAR" "FCAR" 0.210272593557223 0.0246194449750222 0.0614540031272331 "group2-group1"
"ITGA2" "ITGA2" -0.149711309268248 0.0246980351146258 0.0615975739249584 "group2-group1"
"CFC1" "CFC1" 0.154614611595158 0.0248200501834061 0.0618491105593318 "group2-group1"
"INSL5" "INSL5" 0.404698859782694 0.0249030676924822 0.062003123394485 "group2-group1"
"OPLAH" "OPLAH" 0.186088801721151 0.024925967596086 0.0620073219432846 "group2-group1"
"LRP2" "LRP2" 0.202453303380345 0.0251114083066935 0.0624155157146811 "group2-group1"
"TARM1" "TARM1" -0.321440581404661 0.0251998794466636 0.0625821984898877 "group2-group1"
"PDCD1LG2" "PDCD1LG2" 0.114819377853319 0.025362087638334 0.0629315638088712 "group2-group1"
"CEP112" "CEP112" 0.14280494933083 0.0255669484825699 0.0633860817765495 "group2-group1"
"TCTN3" "TCTN3" 0.14160234763198 0.0259245588366471 0.0642182080334911 "group2-group1"
"RAP1A" "RAP1A" -0.280655013311889 0.0260580090019112 0.0644941238887269 "group2-group1"
"ADA2" "ADA2" 0.194804730365062 0.0261080978667607 0.0645634264505427 "group2-group1"
"EPHA2" "EPHA2" 0.122283413144156 0.0261497942910916 0.064592037528838 "group2-group1"
"SNX18" "SNX18" 0.166293892418371 0.0261638633028204 0.064592037528838 "group2-group1"
"SNX2" "SNX2" 0.254167954665952 0.0262519838770784 0.06475489356346 "group2-group1"
"VSNL1" "VSNL1" 0.235368695281705 0.026376578744642 0.0650073690308504 "group2-group1"
"UMOD" "UMOD" -0.18317373022904 0.0266372545200417 0.0655945197658651 "group2-group1"
"NDUFA5" "NDUFA5" 0.134341016422705 0.0267587326331992 0.0658381948542434 "group2-group1"
"ITGB2" "ITGB2" 0.124457803451418 0.0269574761703564 0.0662714069351992 "group2-group1"
"PGF" "PGF" 0.110747500265702 0.0272405962599962 0.0669111452672008 "group2-group1"
"PILRA" "PILRA" 0.179818819353936 0.0274020208433222 0.0672511393157269 "group2-group1"
"SCARA5" "SCARA5" 0.131591505562976 0.0277938586124543 0.0681555777887617 "group2-group1"
"SHISA5" "SHISA5" 0.114863963721801 0.0280747196250224 0.0687865930125234 "group2-group1"
"PKD2" "PKD2" 0.197034265525818 0.02824930537086 0.0691563815737218 "group2-group1"
"MKI67" "MKI67" 0.251784526978232 0.028339448598629 0.069319002722839 "group2-group1"
"FGFBP1" "FGFBP1" -0.134186557207441 0.0284085633651692 0.0693853808699134 "group2-group1"
"CLSTN3" "CLSTN3" 0.135808598444261 0.0284140612046823 0.0693853808699134 "group2-group1"
"LRRC37A2" "LRRC37A2" 0.188284897757758 0.0284997382119618 0.0694149190775776 "group2-group1"
"VCAM1" "VCAM1" 0.114088160384364 0.0285017176534636 0.0694149190775776 "group2-group1"
"FURIN" "FURIN" 0.136812906474256 0.0285226979302064 0.0694149190775776 "group2-group1"
"CHGB" "CHGB" -0.183729230706358 0.0285424182550196 0.0694149190775776 "group2-group1"
"PFDN4" "PFDN4" 0.189626181657822 0.0285665075247836 0.0694149190775776 "group2-group1"
"DPP7" "DPP7" 0.261687660345281 0.0285777827778838 0.0694149190775776 "group2-group1"
"FOLR3" "FOLR3" 0.789519197571496 0.0285923922577501 0.0694149190775776 "group2-group1"
"MARCO" "MARCO" 0.129489078267114 0.0287287014880985 0.0696879621989311 "group2-group1"
"SLITRK2" "SLITRK2" 0.175194099960181 0.0288493431228919 0.0699225787298615 "group2-group1"
"AZU1" "AZU1" 0.266864778326632 0.0290497015856534 0.0703498572782643 "group2-group1"
"CPB2" "CPB2" 0.0877459275507178 0.0294318574900542 0.0712163240425733 "group2-group1"
"FCN2" "FCN2" 0.272382748013666 0.0295624873760048 0.0714238016020713 "group2-group1"
"ROBO1" "ROBO1" 0.102406498775753 0.029566472780878 0.0714238016020713 "group2-group1"
"SMPD3" "SMPD3" 0.185776337273038 0.0296070327851391 0.0714627224037668 "group2-group1"
"SPON2" "SPON2" 0.128288976621187 0.0296873529095892 0.071597469104562 "group2-group1"
"PLA2G7" "PLA2G7" 0.120009958400474 0.0298838924220849 0.0720120507417594 "group2-group1"
"POLR2A" "POLR2A" 0.161799002429489 0.0305161654197349 0.0734750836259351 "group2-group1"
"MRPL58" "MRPL58" 0.273133972014888 0.0308063982133594 0.0741128411338679 "group2-group1"
"KLRK1" "KLRK1" 0.163723649358984 0.0313031281516759 0.0752459240027539 "group2-group1"
"PLTP" "PLTP" -0.146177746108181 0.0313850862834944 0.075380942651318 "group2-group1"
"CWC15" "CWC15" 0.274959299410952 0.0315229513885893 0.0756499071501203 "group2-group1"
"ERC2" "ERC2" 0.329003625597587 0.031653825552648 0.0759016670142659 "group2-group1"
"MAPT" "MAPT" -0.390707085069495 0.0317725418114344 0.0760657090283507 "group2-group1"
"C1RL" "C1RL" 0.079796916466499 0.0317742835181718 0.0760657090283507 "group2-group1"
"RNASET2" "RNASET2" 0.107037691025922 0.0320955974506112 0.0767720387464292 "group2-group1"
"CA7" "CA7" -0.185125329834671 0.0325231050109636 0.0777310187629162 "group2-group1"
"RFC4" "RFC4" 0.130719318785229 0.032567168562779 0.0777727399583358 "group2-group1"
"PRUNE2" "PRUNE2" 0.14765123738804 0.0326222401910757 0.07784065965593 "group2-group1"
"TNFRSF10B" "TNFRSF10B" 0.126086880270398 0.0326978628013529 0.0779574657164392 "group2-group1"
"FCRL5" "FCRL5" 0.23133038707096 0.0328311197510064 0.0782113798143371 "group2-group1"
"FGF23" "FGF23" 0.211292013929752 0.0335979564274144 0.0799729858610197 "group2-group1"
"SMOC2" "SMOC2" 0.161328340448347 0.0338409790747715 0.0804859087351969 "group2-group1"
"IDUA" "IDUA" 0.192379622125615 0.0338720787434616 0.0804943789976733 "group2-group1"
"DDA1" "DDA1" 0.176976464469679 0.0339870180972099 0.0807019121837079 "group2-group1"
"ADH1B" "ADH1B" 0.358698561628198 0.0341667065107297 0.081062729814012 "group2-group1"
"PDIA5" "PDIA5" 0.198815608188709 0.0342646019158681 0.0812290603406995 "group2-group1"
"PTPRC" "PTPRC" 0.101945550456321 0.0345884899199684 0.0819304343890338 "group2-group1"
"DTX3" "DTX3" 0.121917196618311 0.0348482330739195 0.0824788544737383 "group2-group1"
"GSR" "GSR" 0.102080159752603 0.0350496546688472 0.0828884632662139 "group2-group1"
"SCGN" "SCGN" -0.191653343708617 0.0356226424954241 0.084175411490804 "group2-group1"
"LEG1" "LEG1" -0.250241529223473 0.0358586180535021 0.0846645723508776 "group2-group1"
"ATXN2L" "ATXN2L" 0.14383541384423 0.0362953705775488 0.0856266087152341 "group2-group1"
"SLMAP" "SLMAP" 0.188782852948931 0.036625623265188 0.086336045809794 "group2-group1"
"HBQ1" "HBQ1" 0.298466950399915 0.0367880069582278 0.0866489478959708 "group2-group1"
"IL12B" "IL12B" 0.21753733866688 0.0368524160334881 0.0867307665586841 "group2-group1"
"PROS1" "PROS1" 0.093346205263708 0.0370142303156351 0.0870415086183439 "group2-group1"
"NMRK2" "NMRK2" 0.143180883024751 0.0371604998337192 0.0873152258954672 "group2-group1"
"CLEC6A" "CLEC6A" 0.182128906279926 0.0372312180101837 0.0874111246937887 "group2-group1"
"PODXL2" "PODXL2" -0.111893822876286 0.0373290133778353 0.0875703901311499 "group2-group1"
"ARID4B" "ARID4B" 0.303131371359009 0.0376245220114187 0.0881371210914093 "group2-group1"
"FARSA" "FARSA" 0.194799101172939 0.0376309021970848 0.0881371210914093 "group2-group1"
"USP47" "USP47" 0.276348063237785 0.0377488976999313 0.0883331607926276 "group2-group1"
"ACP5" "ACP5" 0.139729397918621 0.0377750431032448 0.0883331607926276 "group2-group1"
"SV2A" "SV2A" 0.234850412525426 0.0381995450607909 0.0892544126400415 "group2-group1"
"ADAMTS4" "ADAMTS4" 0.164359352697231 0.038341018506098 0.0895134162087257 "group2-group1"
"FABP9" "FABP9" 0.193623630463173 0.039459735399593 0.0920517211277018 "group2-group1"
"ENPP6" "ENPP6" -0.1520878112817 0.0400025610613334 0.09316765167611 "group2-group1"
"NID1" "NID1" 0.122796109812834 0.0400052863988513 0.09316765167611 "group2-group1"
"FAM20A" "FAM20A" 0.132404753477553 0.04003372237605 0.09316765167611 "group2-group1"
"TNFRSF1A" "TNFRSF1A" 0.117850604816446 0.0403867215063457 0.0939143889920831 "group2-group1"
"PDGFRB" "PDGFRB" 0.11464890820039 0.0405805628698739 0.0942901313741188 "group2-group1"
"NADK" "NADK" 0.193154944490383 0.0410379112735751 0.0952245785230681 "group2-group1"
"HAVCR2" "HAVCR2" 0.132761328829121 0.0410478853708744 0.0952245785230681 "group2-group1"
"HSP90B1" "HSP90B1" 0.365479723730423 0.0411220578214698 0.0953209952515116 "group2-group1"
"BTD" "BTD" 0.0770365139025269 0.0411706914327528 0.0953581070189672 "group2-group1"
"KITLG" "KITLG" -0.141126113238204 0.0413086385191695 0.0956018609592496 "group2-group1"
"GP1BA" "GP1BA" 0.113343102223359 0.0413800476721193 0.0956311205735795 "group2-group1"
"CD274" "CD274" 0.136201676176005 0.0413867148565098 0.0956311205735795 "group2-group1"
"CLSTN2" "CLSTN2" 0.148410259137005 0.0415736215908111 0.0959871215718333 "group2-group1"
"IL16" "IL16" 0.147018022475503 0.0420557786048572 0.0969709175645741 "group2-group1"
"ITIH5" "ITIH5" -0.162998615774806 0.0420660702948614 0.0969709175645741 "group2-group1"
"IL12A_IL12B" "IL12A_IL12B" 0.253368900907737 0.0421708893040995 0.0971359412418304 "group2-group1"
"VMO1" "VMO1" 0.33053750009223 0.0424070171326977 0.0976029221093507 "group2-group1"
"M6PR" "M6PR" 0.121389774454208 0.0429690862728746 0.0988187562357296 "group2-group1"
"CD34" "CD34" -0.0790613585893174 0.0431756530139583 0.0992157498111637 "group2-group1"
"ENPEP" "ENPEP" 0.175860237563181 0.0432211331814228 0.0992422406043197 "group2-group1"
"GALNT2" "GALNT2" 0.122300055277358 0.0434141521573101 0.0996071952557438 "group2-group1"
"IGF2R" "IGF2R" 0.0967335679528312 0.043471303993371 0.0996600953510773 "group2-group1"
