"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp","Gene_name","synaptic_prot"
"A0A0C4DH25","A0A0C4DH25",1.1798066629756,0.000121225692608249,0.00318731111285672,"Control vs at-risk",NA,"yes"
"P01764","P01764",1.13981365995758,0.000123094514859192,0.00321171055815857,"Control vs at-risk",NA,"yes"
"O95347","O95347",0.296539881249281,0.000123188898121151,0.00321171055815857,"Control vs at-risk","SMC2",NA
"Q86UV5","Q86UV5",-0.310938948591883,0.00012578325621313,0.00326562805356684,"Control vs at-risk","USP48",NA
"O14763","O14763",0.445883002554655,0.000127540483255222,0.00329745291082772,"Control vs at-risk","TNFRSF10B",NA
"P01593","P01593",0.870331024102494,0.000129506364739144,0.00333438586392693,"Control vs at-risk",NA,"yes"
"P29590","P29590",-0.302398315440147,0.000132297343639274,0.00339147238194969,"Control vs at-risk","PML",NA
"P16260","P16260",0.370007353687226,0.000132868167710839,0.00339147238194969,"Control vs at-risk","SLC25A16",NA
"P26373","P26373",-0.31969347525342,0.000133363297533557,0.00339147238194969,"Control vs at-risk","RPL13","yes"
"P05362","P05362",0.566592300087571,0.000134550005850821,0.0033953848883207,"Control vs at-risk","ICAM1","yes"
"Q9UNK0","Q9UNK0",-0.39401533952724,0.000134611552381449,0.0033953848883207,"Control vs at-risk","STX8",NA
"P41223","P41223",-0.348622590500156,0.000135371572005744,0.00339879540416452,"Control vs at-risk","BUD31",NA
"Q5TC12","Q5TC12",-0.485387155003453,0.000135842265952103,0.00339879540416452,"Control vs at-risk","ATPAF1","yes"
"Q9NUQ2","Q9NUQ2",0.402469145882343,0.000139754822644927,0.00348264527916375,"Control vs at-risk","AGPAT5","yes"
"P53999","P53999",-0.280377032846278,0.000141485133651756,0.00351166101723659,"Control vs at-risk","SUB1","yes"
"Q08345","Q08345",-0.299358955782235,0.000146506797292807,0.00362181146295565,"Control vs at-risk","DDR1",NA
"P17026","P17026",-0.464976938286011,0.000147437504696038,0.00362193479211596,"Control vs at-risk","ZNF22",NA
"P62917","P62917",-0.393723902777602,0.000147679210701908,0.00362193479211596,"Control vs at-risk","RPL8","yes"
"Q9H3Q1","Q9H3Q1",-0.28450209635082,0.000151703598955986,0.00370598752567673,"Control vs at-risk","CDC42EP4","yes"
"A0A0B4J1U7","A0A0B4J1U7",1.16702215694869,0.000155481268408714,0.0037833775312787,"Control vs at-risk",NA,"yes"
"Q92974","Q92974",-0.364338570765792,0.000157996237692215,0.00382955724562575,"Control vs at-risk","ARHGEF2","yes"
"P06681","P06681",0.791766791966243,0.000164761437071905,0.00397799500790339,"Control vs at-risk","C2",NA
"Q9HBF4","Q9HBF4",-0.392236210478075,0.000167620914670799,0.00403134796717949,"Control vs at-risk","ZFYVE1","yes"
"P43004","P43004",-0.441546697028979,0.000169134725751261,0.00404751050605691,"Control vs at-risk","SLC1A2","yes"
"A6NE52","A6NE52",0.524429143306513,0.000169597539335181,0.00404751050605691,"Control vs at-risk","WDR97",NA
"P31689","P31689",0.256830545778314,0.000170274196432215,0.00404808961249768,"Control vs at-risk","DNAJA1","yes"
"P55345","P55345",0.564425623821151,0.000172636432998863,0.00408858422426697,"Control vs at-risk","PRMT2",NA
"Q9BQI5","Q9BQI5",0.322791972765415,0.00017471454203484,0.0040940909086855,"Control vs at-risk","SGIP1","yes"
"P21283","P21283",0.254249568289854,0.000174789049165498,0.0040940909086855,"Control vs at-risk","ATP6V1C1","yes"
"Q9HCB6","Q9HCB6",-0.427354528348683,0.000174848362739993,0.0040940909086855,"Control vs at-risk","SPON1",NA
"P01889","P01889",0.804472461898893,0.000175947585197905,0.0041043412261391,"Control vs at-risk","HLA-B",NA
"Q9Y5J9","Q9Y5J9",0.355269136365997,0.000177805360104015,0.00413214329380304,"Control vs at-risk","TIMM8B",NA
"Q96KB5","Q96KB5",-0.468941994366045,0.000179931989899207,0.00416596267658426,"Control vs at-risk","PBK",NA
"Q9NXC5","Q9NXC5",-0.508646711992622,0.000180753181958718,0.00416941819350872,"Control vs at-risk","MIOS",NA
"Q14576","Q14576",0.292056865568885,0.00018305758676406,0.00420693454026294,"Control vs at-risk","ELAVL3","yes"
"Q6ZSJ8","Q6ZSJ8",0.306884261358697,0.000187447268402207,0.004291919927807,"Control vs at-risk","C1orf122",NA
"Q9P2D3","Q9P2D3",0.265607861285972,0.000192358343408827,0.00438817470901386,"Control vs at-risk","HEATR5B",NA
"P25490","P25490",-0.498647229038589,0.000203440460864526,0.00462398556653621,"Control vs at-risk","YY1",NA
"O60568","O60568",-0.270010356123922,0.000207405434590676,0.004686364367764,"Control vs at-risk","PLOD3",NA
"Q9H0R8","Q9H0R8",0.417006874564734,0.000207831836164538,0.004686364367764,"Control vs at-risk","GABARAPL1",NA
"Q14847","Q14847",-0.412653901955753,0.000208450695487972,0.004686364367764,"Control vs at-risk","LASP1","yes"
"P62750","P62750",-0.442102533195012,0.000215702514644783,0.00483189206993096,"Control vs at-risk","RPL23A","yes"
"Q9C0B0","Q9C0B0",-0.302307914149729,0.000222618391077392,0.00496764929112418,"Control vs at-risk","UNK",NA
"Q9GZR7","Q9GZR7",0.268763781198626,0.000223364085773352,0.00496764929112418,"Control vs at-risk","DDX24",NA
"Q15121","Q15121",-0.347544564147288,0.000225835584186937,0.00499885934777379,"Control vs at-risk","PEA15","yes"
"Q13444","Q13444",-0.899004012693457,0.000226378642501924,0.00499885934777379,"Control vs at-risk","ADAM15",NA
"Q14004","Q14004",0.450820881802372,0.000233453552340886,0.00513680600097589,"Control vs at-risk","CDK13",NA
"P62841","P62841",-0.288745013824716,0.000243148602653244,0.00533122642919921,"Control vs at-risk","RPS15",NA
"P43652","P43652",0.881306381402659,0.000251764182933576,0.00550069279965788,"Control vs at-risk","AFM",NA
"P09874","P09874",-0.495568137808938,0.000256596037819736,0.00558659092867179,"Control vs at-risk","PARP1","yes"
"Q8NEB9","Q8NEB9",0.235089589392771,0.000257871325854374,0.00559472579344893,"Control vs at-risk","PIK3C3","yes"
"Q7Z6K5","Q7Z6K5",-0.273276970326275,0.00026615069816607,0.00575423373561138,"Control vs at-risk","ARPIN",NA
"P00748","P00748",0.745181607603076,0.000274091402660802,0.00590533733857736,"Control vs at-risk","F12",NA
"Q9UNX3","Q9UNX3",-0.360007051253223,0.000281312613045122,0.00603994728008645,"Control vs at-risk","RPL26L1",NA
"P04049","P04049",-0.332476396636149,0.000285904363940028,0.00611736751119958,"Control vs at-risk","RAF1","yes"
"Q8IW50","Q8IW50",0.467195981109811,0.000287394830597523,0.0061281268861087,"Control vs at-risk","FAM219A",NA
"Q5QJ74","Q5QJ74",0.528546248854305,0.000295118608972257,0.00627127044066045,"Control vs at-risk","TBCEL","yes"
"P05156","P05156",0.774274506980374,0.000298275797584369,0.00631672806829695,"Control vs at-risk","CFI",NA
"P57105","P57105",-0.346676608407233,0.000321648728180036,0.00678853863386776,"Control vs at-risk","SYNJ2BP","yes"
"P45973","P45973",-0.319211942487158,0.00033163743947706,0.00697562817611918,"Control vs at-risk","CBX5",NA
"O95399","O95399",0.463330135293594,0.000334238733519154,0.00700659236988632,"Control vs at-risk","UTS2",NA
"O14618","O14618",-0.423762761870321,0.000337414804283164,0.0070493564329193,"Control vs at-risk","CCS",NA
"P01780","P01780",1.09911753395333,0.000341996465592798,0.00712110090269567,"Control vs at-risk",NA,"yes"
"Q8IWV7","Q8IWV7",-0.241056533693964,0.000349738245700263,0.00722414105398775,"Control vs at-risk","UBR1",NA
"P10644","P10644",0.569768194216675,0.000349910024796434,0.00722414105398775,"Control vs at-risk","PRKAR1A","yes"
"O75093","O75093",-0.297752225537003,0.000350437785213588,0.00722414105398775,"Control vs at-risk","SLIT1",NA
"P14649","P14649",0.331243736355756,0.000352960531181229,0.00725205329794545,"Control vs at-risk","MYL6B","yes"
"P17482","P17482",1.24947341712463,0.000355048368494885,0.00727087500498601,"Control vs at-risk","HOXB9",NA
"Q9BX66","Q9BX66",0.307718420032227,0.000357592275819952,0.00729888181402238,"Control vs at-risk","SORBS1","yes"
"Q9Y221","Q9Y221",0.355625019856129,0.000360761313338299,0.0073394227844726,"Control vs at-risk","NIP7",NA
"A0A0B4J2H0","A0A0B4J2H0",1.31154757369552,0.000366041830319974,0.00742251489259948,"Control vs at-risk",NA,"yes"
"O75381","O75381",-0.285929118942764,0.000367822419104145,0.00743432609296814,"Control vs at-risk","PEX14","yes"
"O60262","O60262",-0.449348526009,0.000370064304682254,0.00744985863434051,"Control vs at-risk","GNG7","yes"
"Q15942","Q15942",-0.356731798713049,0.000370992154393427,0.00744985863434051,"Control vs at-risk","ZYX","yes"
"Q9Y2W1","Q9Y2W1",-0.31672917656811,0.000373196182754216,0.00745223412367535,"Control vs at-risk","THRAP3",NA
"Q9BTV4","Q9BTV4",0.301638811130189,0.000374796147716154,0.00745223412367535,"Control vs at-risk","TMEM43","yes"
"Q6UXK5","Q6UXK5",0.395485146377167,0.00037510629280203,0.00745223412367535,"Control vs at-risk","LRRN1",NA
"P09486","P09486",-0.311107802279839,0.000376491443163002,0.00745223412367535,"Control vs at-risk","SPARC",NA
"Q8WXI9","Q8WXI9",-0.301687898878694,0.000379260418677304,0.00745223412367535,"Control vs at-risk","GATAD2B",NA
"A0A075B6I9","A0A075B6I9",0.922554592103115,0.000379477711623238,0.00745223412367535,"Control vs at-risk",NA,"yes"
"Q9UN74","Q9UN74",-0.350825321589507,0.000379517483171863,0.00745223412367535,"Control vs at-risk","PCDHA4",NA
"Q8IVH4","Q8IVH4",0.281406385671538,0.000381221225750327,0.00746207478164284,"Control vs at-risk","MMAA","yes"
"P07311","P07311",0.31060438652564,0.000389564878196671,0.00760141531198222,"Control vs at-risk","ACYP1","yes"
"Q8IUC4","Q8IUC4",0.241861396708135,0.000395391571892825,0.00769092383572094,"Control vs at-risk","RHPN2",NA
"Q86U06","Q86U06",1.03634033290542,0.000403901978332805,0.00783191179860956,"Control vs at-risk","RBM23",NA
"P51003","P51003",0.272335974749986,0.000408867141139516,0.00790349099928567,"Control vs at-risk","PAPOLA",NA
"Q71RC2","Q71RC2",0.479679196688323,0.000424787684656101,0.00818573783630778,"Control vs at-risk","LARP4",NA
"Q15036","Q15036",-0.281690087213708,0.000426551158857906,0.00819427226227031,"Control vs at-risk","SNX17","yes"
"P16035","P16035",-0.261138881066984,0.000428740725444153,0.00821091420179311,"Control vs at-risk","TIMP2",NA
"Q8WXH0","Q8WXH0",1.00429750224346,0.000437121841360092,0.00832575365371777,"Control vs at-risk","SYNE2",NA
"Q8TDW7","Q8TDW7",-0.547269846867778,0.000437497237940932,0.00832575365371777,"Control vs at-risk","FAT3","yes"
"Q15796","Q15796",-0.314947058375328,0.000438762521315989,0.00832575365371777,"Control vs at-risk","SMAD2",NA
"P61254","P61254",-0.47166844272061,0.000447988754814825,0.00847490921837193,"Control vs at-risk","RPL26","yes"
"Q96GW7","Q96GW7",-0.487689689339177,0.000463330123354599,0.00873849062436258,"Control vs at-risk","BCAN","yes"
"Q8IU81","Q8IU81",-0.340518000829977,0.000470179205631355,0.00884079385134108,"Control vs at-risk","IRF2BP1",NA
"Q02487","Q02487",-0.960965101615475,0.000471813236215544,0.00884471640700136,"Control vs at-risk","DSC2",NA
"Q9Y5F9","Q9Y5F9",-0.320413408145853,0.000473603179819654,0.00885152930958118,"Control vs at-risk","PCDHGB6",NA
"Q9UBL6","Q9UBL6",0.362368758385717,0.000484192054301889,0.00902225734817784,"Control vs at-risk","CPNE7","yes"
"A6NHL2","A6NHL2",0.265382268605102,0.000491510476035073,0.00910724811756091,"Control vs at-risk","TUBAL3",NA
"P35227","P35227",-0.567548776117448,0.000492012444255693,0.00910724811756091,"Control vs at-risk","PCGF2",NA
"Q12983","Q12983",0.318879380181741,0.000493156384770422,0.00910724811756091,"Control vs at-risk","BNIP3",NA
"P83916","P83916",-0.26118503919373,0.000499394310879679,0.00917998470784587,"Control vs at-risk","CBX1",NA
"Q0VDG4","Q0VDG4",0.498424577946931,0.000500053961523272,0.00917998470784587,"Control vs at-risk","SCRN3",NA
"P62899","P62899",-0.284333925358791,0.000506455632785409,0.0092700802402167,"Control vs at-risk","RPL31","yes"
"Q15643","Q15643",0.242220743204673,0.000512476917051386,0.00934954002545446,"Control vs at-risk","TRIP11",NA
"P55290","P55290",-0.836130246340009,0.000514376253587912,0.00934954002545446,"Control vs at-risk","CDH13","yes"
"O14981","O14981",0.221839841137161,0.000515317113409416,0.00934954002545446,"Control vs at-risk","BTAF1",NA
"Q8NI36","Q8NI36",0.334386602442365,0.000526936575208671,0.00953248235909563,"Control vs at-risk","WDR36",NA
"Q99614","Q99614",0.261589587798376,0.000536605205201515,0.00967917237870756,"Control vs at-risk","TTC1","yes"
"Q9NQ50","Q9NQ50",-0.327399016780703,0.000539557337285692,0.00970421239958759,"Control vs at-risk","MRPL40",NA
"Q08629","Q08629",-0.390317962753066,0.000548016418297718,0.00982321205999174,"Control vs at-risk","SPOCK1",NA
"Q9UBI9","Q9UBI9",-0.880565868830567,0.000549339981437089,0.00982321205999174,"Control vs at-risk","HECA",NA
"O00192","O00192",-0.263888484381361,0.000551625130260125,0.00983572969328757,"Control vs at-risk","ARVCF",NA
"P20073","P20073",-0.209127419815896,0.000557476240798635,0.00990338032865339,"Control vs at-risk","ANXA7","yes"
"P57087","P57087",-0.370033323495878,0.000558611299762882,0.00990338032865339,"Control vs at-risk","JAM2",NA
"Q8N3F8","Q8N3F8",-0.285364364744058,0.000560494249207652,0.00990845246818654,"Control vs at-risk","MICALL1",NA
"P03950","P03950",0.629962057498293,0.000564781495614808,0.00995587835309627,"Control vs at-risk","ANG",NA
"Q9BTY7","Q9BTY7",-0.210765860351465,0.000567814788356716,0.00995837437368263,"Control vs at-risk","HGH1",NA
"O95302","O95302",-0.281794102105685,0.000568132881270532,0.00995837437368263,"Control vs at-risk","FKBP9",NA
"A0A075B6S5","A0A075B6S5",0.942245560857085,0.000587762909094127,0.0102734333828987,"Control vs at-risk",NA,"yes"
"Q15018","Q15018",-0.235072335068175,0.000596068985801263,0.0103893484744293,"Control vs at-risk","ABRAXAS2","yes"
"P07360","P07360",0.428865373781598,0.000600207603730709,0.010432179779129,"Control vs at-risk","C8G",NA
"Q5SSJ5","Q5SSJ5",-0.250000708679373,0.000603657512057287,0.0104628348109371,"Control vs at-risk","HP1BP3","yes"
"Q15170","Q15170",0.439698889033494,0.000617311565339929,0.0106553676724753,"Control vs at-risk","TCEAL1",NA
"Q9NWB6","Q9NWB6",-0.587765432829276,0.000618200219515088,0.0106553676724753,"Control vs at-risk","ARGLU1",NA
"O75367","O75367",-0.216732911543097,0.000621751226628949,0.0106745165410247,"Control vs at-risk","MACROH2A1",NA
"O60869","O60869",0.292765339520216,0.000622751811096045,0.0106745165410247,"Control vs at-risk","EDF1","yes"
"Q9UP65","Q9UP65",0.483886435122526,0.00063262896365315,0.0107849027387603,"Control vs at-risk","PLA2G4C",NA
"A4UGR9","A4UGR9",-0.390112957220552,0.000632667944707294,0.0107849027387603,"Control vs at-risk","XIRP2",NA
"P53803","P53803",-0.279682103909998,0.000638190935805215,0.0108492459086886,"Control vs at-risk","POLR2K",NA
"Q96AQ6","Q96AQ6",-0.365107831766689,0.000643970148501778,0.0109175813427692,"Control vs at-risk","PBXIP1","yes"
"P78346","P78346",0.286859393735043,0.000648171645651229,0.0109212284529369,"Control vs at-risk","RPP30",NA
"Q9NWM8","Q9NWM8",0.462526268973305,0.000648697500743639,0.0109212284529369,"Control vs at-risk","FKBP14",NA
"P52926","P52926",-0.607798382338867,0.000650856725356241,0.0109212284529369,"Control vs at-risk","HMGA2",NA
"P22102","P22102",0.335697973040908,0.000651225548362069,0.0109212284529369,"Control vs at-risk","GART","yes"
"Q9Y6E0","Q9Y6E0",-0.304755855664034,0.000662912105563571,0.011078384702606,"Control vs at-risk","STK24","yes"
"Q9Y2R0","Q9Y2R0",-0.238995005903881,0.000665242669990306,0.011078384702606,"Control vs at-risk","COA3",NA
"Q8NFQ8","Q8NFQ8",0.24969426096251,0.00067061020238146,0.011078384702606,"Control vs at-risk","TOR1AIP2",NA
"Q9C026","Q9C026",-0.373540654040635,0.000671698983619416,0.011078384702606,"Control vs at-risk","TRIM9","yes"
"P16083","P16083",0.290013633506828,0.000672882815317184,0.011078384702606,"Control vs at-risk","NQO2",NA
"O94913","O94913",1.11850792979678,0.000672918550546972,0.011078384702606,"Control vs at-risk","PCF11",NA
"Q9GZU8","Q9GZU8",0.218077981268678,0.000673094445267115,0.011078384702606,"Control vs at-risk","PSME3IP1",NA
"Q53GG5","Q53GG5",-0.549328362416283,0.000677236276276516,0.0111124226910588,"Control vs at-risk","PDLIM3",NA
"O43692","O43692",0.267819070814845,0.000678744270735099,0.0111124226910588,"Control vs at-risk","PI15",NA
"Q9NZD8","Q9NZD8",0.299389002398385,0.000682261096743871,0.0111406055402519,"Control vs at-risk","SPG21",NA
"O15460","O15460",-0.288464146625216,0.000694588277131149,0.0113121266656136,"Control vs at-risk","P4HA2",NA
"Q8WU79","Q8WU79",-0.446389589263994,0.000704749842544513,0.0114454025613974,"Control vs at-risk","SMAP2","yes"
"P18621","P18621",-0.206380388358834,0.000708543739122256,0.0114454025613974,"Control vs at-risk","RPL17","yes"
"Q99519","Q99519",0.254198730642884,0.000709413254168658,0.0114454025613974,"Control vs at-risk","NEU1",NA
"Q6GMV3","Q6GMV3",-0.260689637534565,0.00071014987689573,0.0114454025613974,"Control vs at-risk","PTRHD1","yes"
"Q9UFW8","Q9UFW8",-0.337678014211054,0.000712285161345687,0.0114500762335492,"Control vs at-risk","CGGBP1",NA
"Q9H2V7","Q9H2V7",0.259825725824896,0.000715244782456675,0.0114679428298286,"Control vs at-risk","SPNS1",NA
"O75794","O75794",0.401443843049304,0.000720566835738379,0.0115166666141746,"Control vs at-risk","CDC123",NA
"Q96A49","Q96A49",0.201882646599191,0.000722680121703497,0.0115166666141746,"Control vs at-risk","SYAP1","yes"
"Q9Y5U2","Q9Y5U2",0.265691738844048,0.000723851729174554,0.0115166666141746,"Control vs at-risk","TSSC4",NA
"Q9NYF8","Q9NYF8",-0.274067319611397,0.000726245461923868,0.0115251997218353,"Control vs at-risk","BCLAF1",NA
"Q9H5H4","Q9H5H4",-0.315577080174283,0.000742928427234021,0.0117350802697317,"Control vs at-risk","ZNF768",NA
"P48681","P48681",-0.375907765194203,0.000746062137126024,0.0117350802697317,"Control vs at-risk","NES",NA
"Q8TBZ3","Q8TBZ3",0.378435438696332,0.000747021437864801,0.0117350802697317,"Control vs at-risk","WDR20",NA
"P48200","P48200",0.466069668106559,0.000747035730305239,0.0117350802697317,"Control vs at-risk","IREB2",NA
"O00213","O00213",-0.331559776715995,0.000750901042143205,0.0117370096954512,"Control vs at-risk","APBB1","yes"
"O43852","O43852",-0.40239727474458,0.000750941635631609,0.0117370096954512,"Control vs at-risk","CALU","yes"
"O60268","O60268",0.251010347301154,0.000761872198943791,0.0118521182702489,"Control vs at-risk","KIAA0513","yes"
"Q96KM6","Q96KM6",-0.434236597308661,0.000762126541471281,0.0118521182702489,"Control vs at-risk","ZNF512B",NA
"P61353","P61353",-0.299765880275014,0.000768219795318504,0.0119170095748783,"Control vs at-risk","RPL27","yes"
"P00734","P00734",1.31672670769214,0.000781314085179257,0.0120899099714147,"Control vs at-risk","F2",NA
"Q9Y5X9","Q9Y5X9",-0.189728943416174,0.000785177482799925,0.0121194683601332,"Control vs at-risk","LIPG",NA
"P84085","P84085",-0.360977611805943,0.000787403868277715,0.0121236749445737,"Control vs at-risk","ARF5","yes"
"O43189","O43189",-0.282240200806509,0.000793634019741384,0.0121674328054802,"Control vs at-risk","PHF1",NA
"P21741","P21741",-0.957821482725596,0.000794167652895965,0.0121674328054802,"Control vs at-risk","MDK",NA
"Q9HCE3","Q9HCE3",-0.508256899008526,0.00079652809195749,0.0121735389423552,"Control vs at-risk","ZNF532",NA
"P55287","P55287",-0.526157046239909,0.000821155254747822,0.0125190868690669,"Control vs at-risk","CDH11",NA
"Q5JTW2","Q5JTW2",-0.443876898007012,0.000831256711776842,0.0126147954415111,"Control vs at-risk","CEP78",NA
"Q99685","Q99685",0.866378079819954,0.000833302848331191,0.0126147954415111,"Control vs at-risk","MGLL","yes"
