"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"CCDC50","CCDC50",0.138162045454545,0.264111648283794,0.41421548412057,"group2-group1"
"SELL","SELL",-0.0505716233766231,0.264268370514176,0.41421548412057,"group2-group1"
"NCR3LG1","NCR3LG1",0.0682722077922081,0.264287334206248,0.41421548412057,"group2-group1"
"SATB1","SATB1",0.081557207792208,0.267490233867242,0.418894452592718,"group2-group1"
"NFKB2","NFKB2",-0.107944577922079,0.267559337321452,0.418894452592718,"group2-group1"
"AMOTL2","AMOTL2",0.0959204870129871,0.268368910904602,0.419937005660681,"group2-group1"
"AKR1C4","AKR1C4",0.192847337662338,0.268901905566977,0.420545890835888,"group2-group1"
"AHSG","AHSG",0.0576600324675328,0.269421558722591,0.421133270666382,"group2-group1"
"IL1RAP","IL1RAP",-0.084868831168831,0.270418181569426,0.422444741614015,"group2-group1"
"OGT","OGT",0.106201201298702,0.270691034121248,0.422444741614015,"group2-group1"
"FSHB","FSHB",-0.122865,0.270771504673003,0.422444741614015,"group2-group1"
"PDIA2","PDIA2",-0.0764081818181816,0.270838674575663,0.422444741614015,"group2-group1"
"IL12RB1","IL12RB1",0.0782940584415588,0.273077758210897,0.425710019866907,"group2-group1"
"GTF2IRD1","GTF2IRD1",-0.138788961038961,0.273554517955041,0.426225936024832,"group2-group1"
"FASLG","FASLG",-0.0802006493506494,0.274458133928188,0.427406033815713,"group2-group1"
"ENG","ENG",0.0343619155844159,0.275083806452525,0.42815227170433,"group2-group1"
"CREB3","CREB3",-0.102329383116883,0.276272855021947,0.429774111351332,"group2-group1"
"PCSK7","PCSK7",0.0818662337662336,0.276669762733908,0.430162615144262,"group2-group1"
"CD55","CD55",0.0492776948051949,0.276878591760105,0.430258438976495,"group2-group1"
"DEFB4A_DEFB4B","DEFB4A_DEFB4B",0.256385097402598,0.278186930599532,0.431967493409859,"group2-group1"
"GSN","GSN",-0.0353730844155842,0.278273961714254,0.431967493409859,"group2-group1"
"THBS2","THBS2",0.081120324675325,0.278599899128878,0.432063410762999,"group2-group1"
"MSMB","MSMB",0.133918311688312,0.278631381898137,0.432063410762999,"group2-group1"
"AMIGO2","AMIGO2",0.0460512662337664,0.279208998501767,0.432729534793565,"group2-group1"
"BGN","BGN",0.101728701298701,0.279814976655025,0.433438885406804,"group2-group1"
"MDGA1","MDGA1",-0.127552175324675,0.281261839119028,0.435449340966588,"group2-group1"
"FDX1","FDX1",0.109419805194805,0.28144213318561,0.435497805876939,"group2-group1"
"FUT1","FUT1",-0.106445681818182,0.281633948879966,0.435564038400074,"group2-group1"
"PCDHB15","PCDHB15",-0.094151688311688,0.281785054268494,0.435567273202966,"group2-group1"
"ULBP2","ULBP2",0.0626012337662343,0.282201500411717,0.435850566969752,"group2-group1"
"ACTA2","ACTA2",0.0827235714285727,0.282266549187048,0.435850566969752,"group2-group1"
"CR1","CR1",-0.0692025649350647,0.282503947808139,0.435986821247724,"group2-group1"
"CHGA","CHGA",-0.167639707792207,0.282680974948977,0.436029809908106,"group2-group1"
"TPSD1","TPSD1",0.0743281818181823,0.283315174706389,0.436777561005683,"group2-group1"
"FGFBP3","FGFBP3",0.0632462012987018,0.283650589897862,0.437064140364497,"group2-group1"
"F9","F9",0.0660916233766235,0.284008278750726,0.437274738069994,"group2-group1"
"MUCL3","MUCL3",0.0820647077922079,0.284086461715675,0.437274738069994,"group2-group1"
"TRAF3IP2","TRAF3IP2",0.0894670454545455,0.284803703078177,0.438069285620883,"group2-group1"
"TMPRSS15","TMPRSS15",0.161959285714287,0.284902398893362,0.438069285620883,"group2-group1"
"RRP15","RRP15",-0.224318571428571,0.285519195610158,0.438786860551257,"group2-group1"
"MMP13","MMP13",-0.111292435064934,0.28645460799259,0.439993073653359,"group2-group1"
"TMOD4","TMOD4",-0.11221961038961,0.288339139797844,0.442655097494275,"group2-group1"
"LAIR2","LAIR2",0.166795714285714,0.288615340103611,0.442846529723283,"group2-group1"
"PEPD","PEPD",0.054598701298702,0.290261156677339,0.445125924779858,"group2-group1"
"FST","FST",0.0946958766233771,0.290516694142061,0.445125924779858,"group2-group1"
"APOB","APOB",0.0579764285714288,0.29055773673622,0.445125924779858,"group2-group1"
"PDGFC","PDGFC",0.0835611038961041,0.290917620577985,0.445443795154243,"group2-group1"
"AZI2","AZI2",0.0888643506493507,0.292100828524738,0.446974144844267,"group2-group1"
"NTproBNP","NTproBNP",-0.203571948051948,0.292222918507491,0.446974144844267,"group2-group1"
"CCL16","CCL16",0.110171363636364,0.292580487272159,0.447287010615335,"group2-group1"
"ITIH4","ITIH4",-0.0691041558441556,0.293030914251407,0.447741433537304,"group2-group1"
"CD177","CD177",-0.22135737012987,0.29374795085959,0.448602539374389,"group2-group1"
"FLT1","FLT1",0.0407217857142859,0.294032525235152,0.448802648178773,"group2-group1"
"AXL","AXL",0.0539189285714287,0.295261464457177,0.450278871785167,"group2-group1"
"LELP1","LELP1",-0.127732435064935,0.295307765040084,0.450278871785167,"group2-group1"
"KLK14","KLK14",-0.0935147077922082,0.295973191664925,0.45091694960316,"group2-group1"
"REG4","REG4",0.096906363636364,0.296034767803101,0.45091694960316,"group2-group1"
"IL34","IL34",-0.108478636363636,0.296931252639581,0.451986719234878,"group2-group1"
"CFI","CFI",0.0463432467532468,0.297046352258023,0.451986719234878,"group2-group1"
"ART5","ART5",0.0949915259740263,0.297340884355683,0.452199482295349,"group2-group1"
"SCGB1A1","SCGB1A1",0.0995152272727275,0.298098861922627,0.453116470826749,"group2-group1"
"ACSL1","ACSL1",0.093994155844156,0.298514346532013,0.45351218030825,"group2-group1"
"TFPI2","TFPI2",0.0668075324675326,0.298884794296457,0.453707297261109,"group2-group1"
"IGLC2","IGLC2",0.0437131493506494,0.298953217422133,0.453707297261109,"group2-group1"
"FCRL6","FCRL6",0.100578474025975,0.299949730745217,0.454983426553331,"group2-group1"
"DSC2","DSC2",0.0638089610389614,0.300644892151054,0.4558013587954,"group2-group1"
"ADAM22","ADAM22",0.0619968181818183,0.301411932757673,0.456727361042342,"group2-group1"
"TSHB","TSHB",0.104823344155841,0.301640772071838,0.456798888041307,"group2-group1"
"CLEC14A","CLEC14A",0.0561046428571431,0.301771691005051,0.456798888041307,"group2-group1"
"ECM1","ECM1",0.057994350649351,0.302944663484394,0.458337086627786,"group2-group1"
"TLR4","TLR4",0.0920798701298702,0.303534450503057,0.458991825566702,"group2-group1"
"TLR1","TLR1",0.0702205519480521,0.304226018229863,0.459799716280191,"group2-group1"
"TCL1A","TCL1A",0.196337922077922,0.306270003284717,0.462340291119699,"group2-group1"
"OSBPL2","OSBPL2",0.0693850324675325,0.30628948196423,0.462340291119699,"group2-group1"
"CA8","CA8",0.0456063636363642,0.306381506636626,0.462340291119699,"group2-group1"
"MYH7B","MYH7B",-0.11568461038961,0.306863022674668,0.4625584556367,"group2-group1"
"SHD","SHD",-0.110729837662338,0.306907936978111,0.4625584556367,"group2-group1"
"KLK8","KLK8",0.0599187987012988,0.307140430851687,0.4625584556367,"group2-group1"
"ICAM2","ICAM2",0.0547136038961041,0.307159070267135,0.4625584556367,"group2-group1"
"VCPKMT","VCPKMT",0.149076103896105,0.308821601184955,0.464503421894424,"group2-group1"
"CYP24A1","CYP24A1",-0.164009383116884,0.308870683001598,0.464503421894424,"group2-group1"
"PITHD1","PITHD1",-0.114634350649351,0.308927352775491,0.464503421894424,"group2-group1"
"C1R","C1R",0.0345169805194808,0.309163214836161,0.464569148186802,"group2-group1"
"ADAM12","ADAM12",0.0670989935064934,0.309288936835962,0.464569148186802,"group2-group1"
"CD27","CD27",0.0711382142857147,0.311115446106999,0.466798669580334,"group2-group1"
"SERPINA3","SERPINA3",-0.0307277272727273,0.311120983445075,0.466798669580334,"group2-group1"
"SELENOP","SELENOP",0.0517970779220782,0.311252345881653,0.466798669580334,"group2-group1"
"TAFA5","TAFA5",0.067656006493507,0.311686576607475,0.467210186371102,"group2-group1"
"OFD1","OFD1",0.12696775974026,0.312375427195375,0.468002754327054,"group2-group1"
"SPACA5_SPACA5B","SPACA5_SPACA5B",0.0652111688311691,0.312858631713335,0.468414170981691,"group2-group1"
"GUK1","GUK1",0.064495422077922,0.312976752597044,0.468414170981691,"group2-group1"
"LILRA3","LILRA3",-0.173979772727273,0.313130786896416,0.468414170981691,"group2-group1"
"ITGB7","ITGB7",-0.0809394480519477,0.313451922491912,0.46865471582806,"group2-group1"
"PRL","PRL",0.115599642857143,0.314785050886343,0.47040731275091,"group2-group1"
"PCSK9","PCSK9",0.0809499999999999,0.315138930543804,0.470695500245037,"group2-group1"
"CEACAM20","CEACAM20",0.0741999025974028,0.315845073474251,0.471509269543022,"group2-group1"
"CGA","CGA",-0.131353181818183,0.316597681181519,0.472391537566912,"group2-group1"
"MILR1","MILR1",-0.105917175324675,0.316779492829756,0.472421662010907,"group2-group1"
"C5","C5",0.0323173376623379,0.317146793586288,0.472728239496542,"group2-group1"
"PIK3IP1","PIK3IP1",0.0492814935064939,0.318511867380668,0.474348424218324,"group2-group1"
"IL2RB","IL2RB",-0.0698464935064935,0.318558315682713,0.474348424218324,"group2-group1"
"SCN3A","SCN3A",0.0939869805194805,0.319382431093555,0.475333424687608,"group2-group1"
"IL1A","IL1A",-0.126286980519481,0.320079663610472,0.47590614790929,"group2-group1"
"BOC","BOC",-0.0416158116883117,0.320092879503819,0.47590614790929,"group2-group1"
"ITGB1","ITGB1",0.0334483766233768,0.320858897581198,0.476591307408547,"group2-group1"
"GPR15L","GPR15L",0.0933936038961047,0.320879812856661,0.476591307408547,"group2-group1"
"IL31RA","IL31RA",0.0699751298701299,0.32275330727865,0.479130481043927,"group2-group1"
"TANK","TANK",0.159781655844156,0.323904245800936,0.480594979937124,"group2-group1"
"A1BG","A1BG",0.032573961038961,0.325933399062769,0.483360388361479,"group2-group1"
"CLMP","CLMP",0.0419672077922078,0.327528782263083,0.485480035778394,"group2-group1"
"PALM","PALM",0.056084772727273,0.327843199745327,0.485699783505114,"group2-group1"
"EPHB4","EPHB4",0.0435287987012989,0.328171796315943,0.485940304271277,"group2-group1"
"CEP164","CEP164",0.125387272727273,0.328421654968838,0.486064049353881,"group2-group1"
"TMPRSS5","TMPRSS5",-0.0732674675324675,0.329054049222829,0.486753535363527,"group2-group1"
"CACNA1H","CACNA1H",0.0801727597402598,0.329502867138886,0.487170905739486,"group2-group1"
"SERPINF2","SERPINF2",0.0284462337662338,0.329719935144669,0.487245384442804,"group2-group1"
"CREBZF","CREBZF",0.0594901298701302,0.331143482818876,0.489101768711255,"group2-group1"
"NUDT10","NUDT10",0.0498567532467532,0.331752147665904,0.489753296781535,"group2-group1"
"OLFM4","OLFM4",0.209270162337663,0.3319838434227,0.489847942617139,"group2-group1"
"MYH4","MYH4",0.0848728571428575,0.332635556328713,0.490366836565295,"group2-group1"
"CD83","CD83",0.0610489285714286,0.332671035548744,0.490366836565295,"group2-group1"
"LGALS3","LGALS3",0.0534855844155848,0.333208551104646,0.490911590160726,"group2-group1"
"KIF20B","KIF20B",-0.147582532467533,0.334369147516997,0.492373308912939,"group2-group1"
"IGFBP2","IGFBP2",-0.103365974025973,0.335590099034294,0.493922386443727,"group2-group1"
"EPN1","EPN1",0.0905976298701299,0.336541658904456,0.495073612973189,"group2-group1"
"MORC3","MORC3",0.0575791883116882,0.337982910079338,0.496943685192104,"group2-group1"
"SLK","SLK",0.140698928571428,0.338229349185124,0.497056001844202,"group2-group1"
"VGF","VGF",-0.0562937987012981,0.338435575828763,0.4971091397726,"group2-group1"
"LACRT","LACRT",-0.138888409090909,0.341015321490052,0.500534277396012,"group2-group1"
"SMPDL3B","SMPDL3B",0.089498344155844,0.341109914667415,0.500534277396012,"group2-group1"
"PLA2G2A","PLA2G2A",-0.10881961038961,0.342029975931164,0.501632523656193,"group2-group1"
"PHOSPHO1","PHOSPHO1",0.0531678896103897,0.343717019067735,0.503853985323466,"group2-group1"
"BEX3","BEX3",-0.10016698051948,0.345162412484569,0.505719163755587,"group2-group1"
"ARNT","ARNT",0.120458181818181,0.346474735530965,0.507387601180868,"group2-group1"
"LILRB2","LILRB2",0.0505499025974028,0.348284319241292,0.509782205879969,"group2-group1"
"KIR2DS4","KIR2DS4",-0.307306558441559,0.348772692096936,0.510132908565946,"group2-group1"
"EVI2B","EVI2B",0.0792973376623376,0.348872967575547,0.510132908565946,"group2-group1"
"FCGR3B","FCGR3B",-0.0749020454545448,0.349406883143075,0.51058335669761,"group2-group1"
"SIRT5","SIRT5",0.0732167207792209,0.34953037863562,0.51058335669761,"group2-group1"
"GIMAP7","GIMAP7",0.0609546753246756,0.349798969277802,0.510720473126381,"group2-group1"
"GLP1R","GLP1R",0.066442922077922,0.350101168571272,0.510906498119734,"group2-group1"
"SOST","SOST",0.0634189935064938,0.350401090899836,0.510972152979991,"group2-group1"
"CLEC4G","CLEC4G",0.0530140909090913,0.350495780610633,0.510972152979991,"group2-group1"
"FAM171B","FAM171B",0.0523585714285715,0.351245669201227,0.511810115192017,"group2-group1"
"TIMP4","TIMP4",0.0635940909090912,0.3523555482861,0.513171533453049,"group2-group1"
"MAMDC4","MAMDC4",0.128178084415585,0.353356551280941,0.513941801662005,"group2-group1"
"CNTN5","CNTN5",-0.0626920454545452,0.353532156662893,0.513941801662005,"group2-group1"
"SERPINI1","SERPINI1",0.0775287987012987,0.353566822881021,0.513941801662005,"group2-group1"
"FGF7","FGF7",0.128997532467532,0.353587739699723,0.513941801662005,"group2-group1"
"CLEC11A","CLEC11A",0.0742362012987014,0.353926900605374,0.51396146674606,"group2-group1"
"PLXDC1","PLXDC1",0.0569645779220779,0.353952936216154,0.51396146674606,"group2-group1"
"DCBLD2","DCBLD2",0.0498904870129876,0.354343730558192,0.5140327485007,"group2-group1"
"ARAF","ARAF",-0.0980299350649348,0.354353742124157,0.5140327485007,"group2-group1"
"SNU13","SNU13",0.111119707792208,0.354708881802076,0.514090005241548,"group2-group1"
"TPSAB1","TPSAB1",0.0857787012987017,0.354744967694903,0.514090005241548,"group2-group1"
"SLC39A5","SLC39A5",0.110504155844156,0.356239370081367,0.515999840806657,"group2-group1"
"ITGAX","ITGAX",-0.104152727272728,0.356676117931734,0.516376568952184,"group2-group1"
"CCL23","CCL23",0.0639263636363648,0.356859597897137,0.516386437947194,"group2-group1"
"ATP5PO","ATP5PO",0.104677337662338,0.357559632569063,0.517143397327744,"group2-group1"
"EDNRB","EDNRB",-0.0840901298701299,0.359289340394423,0.519144769088359,"group2-group1"
"GPC1","GPC1",0.0484361688311691,0.359419395654047,0.519144769088359,"group2-group1"
"HBZ","HBZ",0.208194545454547,0.35947622738106,0.519144769088359,"group2-group1"
"DMP1","DMP1",-0.210122467532469,0.360396665977874,0.520050876138896,"group2-group1"
"CTSV","CTSV",0.0630307467532462,0.360472905419717,0.520050876138896,"group2-group1"
"SERPINA5","SERPINA5",0.0814589285714286,0.360637401961526,0.520050876138896,"group2-group1"
"HRAS","HRAS",0.174396948051948,0.361255605904479,0.520685471429385,"group2-group1"
"CNTNAP4","CNTNAP4",-0.0886183116883118,0.361717460903693,0.521094203164857,"group2-group1"
"ENOPH1","ENOPH1",0.0914827272727277,0.36230408637792,0.521682189400326,"group2-group1"
"FCRL2","FCRL2",-0.0817728571428569,0.362583406848613,0.521683362003697,"group2-group1"
"PARD3","PARD3",-0.090502889610391,0.362748595559919,0.521683362003697,"group2-group1"
"MRPL28","MRPL28",-0.0488945779220778,0.362840326703222,0.521683362003697,"group2-group1"
"CBLN4","CBLN4",-0.0524424350649349,0.363403196174461,0.522235763233997,"group2-group1"
"GID8","GID8",-0.0457674350649349,0.364324341927138,0.523302236586253,"group2-group1"
"EFNA1","EFNA1",0.0427603896103898,0.365973264884874,0.525243524480004,"group2-group1"
"FGF12","FGF12",-0.0709539935064934,0.366035258079291,0.525243524480004,"group2-group1"
"RTKN2","RTKN2",0.0976893506493508,0.366320096484674,0.5253943287658,"group2-group1"
"MMP12","MMP12",0.108201168831169,0.366826140646253,0.525862093726826,"group2-group1"
"SDC1","SDC1",0.066307045454546,0.367582158699933,0.526687573470542,"group2-group1"
"CLGN","CLGN",-0.0814606493506494,0.368749974298298,0.52793298230358,"group2-group1"
"FCGR2A","FCGR2A",0.0786988961038961,0.368812572652723,0.52793298230358,"group2-group1"
"TNFRSF10C","TNFRSF10C",-0.0837557467532467,0.370576685157554,0.530198556395267,"group2-group1"
"IL6","IL6",0.561976136363637,0.371763804219693,0.531636790476597,"group2-group1"
"RAB3GAP1","RAB3GAP1",0.0866982467532466,0.372927858774601,0.533035411133077,"group2-group1"
"DHODH","DHODH",-0.079777987012987,0.373106551891302,0.533035411133077,"group2-group1"
"SRPX","SRPX",0.0750144480519483,0.373530904220919,0.533380963867975,"group2-group1"
"F7","F7",0.0536093831168831,0.373775658528264,0.533469848573299,"group2-group1"
"CKB","CKB",-0.106257922077921,0.37467642474824,0.534494480009325,"group2-group1"
"FOLR2","FOLR2",-0.0470491233766228,0.375595529291522,0.535544259570302,"group2-group1"
"TJP3","TJP3",0.0762609415584417,0.376809641076553,0.536787856554491,"group2-group1"
"GDNF","GDNF",-0.0696840909090908,0.376834992011569,0.536787856554491,"group2-group1"
"CXCL14","CXCL14",0.112285129870131,0.377402396056052,0.537294662406016,"group2-group1"
"GPIHBP1","GPIHBP1",-0.0766307792207791,0.377558411420443,0.537294662406016,"group2-group1"
"SIGLEC15","SIGLEC15",-0.0943599675324674,0.378449660928833,0.538300904571766,"group2-group1"
"AMN","AMN",0.080134707792208,0.380072302924441,0.540345983194621,"group2-group1"
"PAEP","PAEP",-0.217215324675327,0.380782480917589,0.541092460730244,"group2-group1"
"FCGR2B","FCGR2B",0.135549707792208,0.381758325588847,0.542215542126433,"group2-group1"
"TPPP2","TPPP2",-0.0877581493506494,0.382244655683204,0.542642607363771,"group2-group1"
"ENOX2","ENOX2",0.0423035389610391,0.382447722266463,0.542667326303335,"group2-group1"
"EXOSC10","EXOSC10",0.0617628896103894,0.383107403165547,0.543339611573457,"group2-group1"
"CD48","CD48",0.0448054545454549,0.38382145755944,0.544088322233872,"group2-group1"
"TEX101","TEX101",0.121108084415585,0.384283047567808,0.544478598177752,"group2-group1"
"EFCAB14","EFCAB14",0.0381116233766242,0.384729764918955,0.544847433555283,"group2-group1"
"TACSTD2","TACSTD2",-0.0442236688311687,0.385091609157691,0.544930421320726,"group2-group1"
"TGOLN2","TGOLN2",-0.0390829545454544,0.38516122150141,0.544930421320726,"group2-group1"
"MAG","MAG",-0.0513381493506496,0.385567414856396,0.545241196722421,"group2-group1"
"THBD","THBD",0.0378775974025977,0.387255752892661,0.547105572466834,"group2-group1"
"TFF3","TFF3",0.0493702922077926,0.387372804505375,0.547105572466834,"group2-group1"
"AKR1B10","AKR1B10",0.107765064935065,0.387447326379181,0.547105572466834,"group2-group1"
"ISM1","ISM1",0.0772400324675324,0.389142836645433,0.549234433372574,"group2-group1"
"PLIN1","PLIN1",0.0668873051948056,0.389387979513916,0.549315185385703,"group2-group1"
